Account Number,Property Address,Permit Codes,Permit Amt,Contrib Amt,Yr Built,Eff Yr Built,Addl Impr Amt,Num Stories,Tot Liv Area SF,Tot Living PSF,Living Area,Living Area PSF,Bldg Class,Desirability,Depr Pct,Market Val,Prior Mkt Val,Mkt Change Pct,Sale Date,Sale Desc,Adj Sale Price
Acct:00000378271000000,1310 CASA VALE DR,,,,1950,1950,,ONE STORY,752,$86.72 ,752,$86.72 ,4,FAIR,0.6,"$65,210 ","$56,640 ",15.1306,,,
Acct:00000378511000000,1313 CASA VALE DR,,,,1950,1950,$0 ,ONE STORY,1014,$72.96 ,1014,$72.96 ,4,FAIR,0.6,"$73,980 ","$57,000 ",29.7895,6/21/13,FORECLOSURE,"$57,000 "
Acct:00000378514000000,1317 CASA VALE DR,,,,1950,1950,,ONE STORY,859,$107.08 ,859,$107.08 ,4,VERY GOOD,0.4,"$91,980 ","$79,890 ",15.1333,10/11/12,MARKET SALE,"$75,000 "
Acct:00000378517000000,1321 CASA VALE DR,,,,1950,1950,,ONE STORY,1140,$87.00 ,1140,$87.00 ,4,AVERAGE,0.5,"$99,180 ","$86,140 ",15.1381,,,
Acct:00000378277000000,1322 CASA VALE DR,,,,1950,1950,"$1,000 ",ONE STORY,812,$94.91 ,812,$94.91 ,4,AVERAGE,0.5,"$77,070 ","$67,070 ",14.9098,,,
Acct:00000378520000000,1327 CASA VALE DR,,,,1950,1990,"$21,384 ",ONE STORY,1054,$133.01 ,1054,$133.01 ,4,VERY GOOD,0.25,"$140,190 ","$76,460 ",83.3508,7/23/15,REMODEL BEFORE SALE,"$145,000 "
Acct:00000378319000000,1404 CASA VALE DR,,,,1950,1950,"$19,600 ",ONE STORY,1088,$99.98 ,1088,$99.98 ,4,AVERAGE,0.5,"$108,780 ","$97,050 ",12.0866,,,
Acct:00000378457000000,1407 CASA VALE DR,,,,1950,1950,"$4,000 ",ONE STORY,1056,$86.16 ,1056,$86.16 ,4,AVERAGE,0.5,"$90,990 ","$79,550 ",14.3809,,,
Acct:00000378322000000,1410 CASA VALE DR,,,,1950,1950,,ONE STORY,1072,$68.32 ,1072,$68.32 ,4,FAIR,0.6,"$73,240 ","$63,610 ",15.1391,,,
Acct:00000378460000000,1413 CASA VALE DR,,,,1950,1950,"$5,800 ",ONE STORY,1014,$105.80 ,1014,$105.80 ,4,VERY GOOD,0.4,"$107,280 ","$93,930 ",14.2127,,,
Acct:00000378463000000,1417 CASA VALE DR,,,,1950,1980,,ONE STORY,792,$133.27 ,792,$133.27 ,4,VERY GOOD,0.3,"$105,550 ","$81,420 ",29.6365,2/29/16,MARKET SALE,"$104,000 "
Acct:00000378325000000,1418 CASA VALE DR,,,,1950,1950,"$1,210 ",ONE STORY,1269,$78.87 ,1269,$78.87 ,4,AVERAGE,0.5,"$100,090 ","$87,080 ",14.9403,,,
Acct:00000378466000000,1421 CASA VALE DR,,,,1950,1950,,ONE STORY,988,$66.23 ,988,$66.23 ,4,FAIR,0.6,"$65,440 ","$57,580 ",13.6506,,,
Acct:00000378469000000,1425 CASA VALE DR,,,,1950,1950,"$2,500 ",ONE STORY,787,$104.55 ,787,$104.55 ,4,GOOD,0.45,"$82,280 ","$71,790 ",14.6121,,,
Acct:00000378472000000,1429 CASA VALE DR,,,,1950,1950,"$1,600 ",ONE STORY,791,$93.53 ,791,$93.53 ,4,AVERAGE,0.5,"$73,980 ","$64,470 ",14.751,,,
Acct:00000378367000000,1430 CASA VALE DR,,,,1950,1950,"$3,750 ",ONE STORY,1348,$80.58 ,1348,$80.58 ,4,AVERAGE,0.5,"$108,620 ","$94,830 ",14.5418,,,
Acct:00000378475000000,1433 CASA VALE DR,,,,1950,1950,"$1,600 ",ONE STORY,794,$100.87 ,794,$100.87 ,4,AVERAGE,0.5,"$80,090 ","$69,770 ",14.7915,,,
Acct:00000378370000000,1436 CASA VALE DR,,,,1950,1950,,ONE STORY,843,$97.96 ,843,$97.96 ,4,AVERAGE,0.5,"$82,580 ","$71,720 ",15.1422,,,
Acct:00000378478000000,1439 CASA VALE DR,,,,1950,1950,"$7,686 ",ONE STORY,1006,$89.96 ,762,$118.77 ,4,VERY GOOD,0.4,"$90,500 ","$79,610 ",13.6792,,,
Acct:00000378373000000,1442 CASA VALE DR,,,,1950,1950,"$1,594 ",ONE STORY,1048,$84.06 ,1048,$84.06 ,4,AVERAGE,0.5,"$88,100 ","$76,730 ",14.8182,,,
Acct:00000378481000000,1445 CASA VALE DR,,,,1950,1950,"$4,499 ",ONE STORY,1054,$93.00 ,1054,$93.00 ,4,GOOD,0.45,"$98,020 ","$85,720 ",14.349,,,
Acct:00000376666000000,10202 CAYUGA DR,,,,1925,1925,"$1,350 ",ONE STORY,1288,$63.32 ,1288,$63.32 ,4,FAIR,0.6,"$81,550 ","$76,000 ",7.3026,,,
Acct:00000376693000000,10302 CAYUGA DR,,,,1925,1925,"$4,500 ",ONE STORY,980,$61.24 ,980,$61.24 ,4,POOR,0.7,"$60,020 ","$62,140 ",-3.4117,,,
Acct:00000376696000000,10306 CAYUGA DR,,,,1918,1918,"$3,500 ",ONE STORY,728,$84.45 ,728,$84.45 ,4,FAIR,0.6,"$61,480 ","$53,870 ",14.1266,,,
Acct:00000376702000000,10314 CAYUGA DR,,,,1947,1947,$907 ,ONE STORY,1320,$65.39 ,1320,$65.39 ,4,FAIR,0.6,"$86,320 ","$75,090 ",14.9554,,,
Acct:00000376705000000,10318 CAYUGA DR,,,,1925,1925,,ONE STORY,1310,$57.25 ,1310,$57.25 ,4,FAIR,0.6,"$75,000 ","$67,510 ",11.0947,,,
Acct:00000376708000000,10322 CAYUGA DR,,,,1925,1925,,ONE STORY,1096,$65.23 ,1096,$65.23 ,4,FAIR,0.6,"$71,490 ","$62,090 ",15.1393,,,
Acct:00000378091000000,1223 CENTERVILLE RD,,,,1950,1950,"$2,360 ",ONE STORY,1080,$71.96 ,1080,$71.96 ,4,FAIR,0.6,"$77,720 ","$45,000 ",72.7111,,,
Acct:00000378088000000,1227 CENTERVILLE RD,,,,1950,1950,"$2,000 ",ONE STORY,1021,$84.30 ,1021,$84.30 ,4,AVERAGE,0.5,"$86,070 ","$75,020 ",14.7294,,,
Acct:00000378085000000,1233 CENTERVILLE RD,,,,1950,1950,"$3,020 ",ONE STORY,882,$79.83 ,882,$79.83 ,4,FAIR,0.6,"$70,410 ","$43,000 ",63.7442,,,
Acct:00000378082000000,1237 CENTERVILLE RD,,,,1950,1950,"$1,500 ",ONE STORY,968,$73.83 ,968,$73.83 ,4,FAIR,0.6,"$71,470 ","$50,000 ",42.94,,,
Acct:00000378079000000,1243 CENTERVILLE RD,,,,1950,1950,,ONE STORY,768,$86.52 ,768,$86.52 ,4,FAIR,0.6,"$66,450 ","$38,000 ",74.8684,,,
Acct:00000378076000000,1247 CENTERVILLE RD,,,,1950,1950,"$10,000 ",ONE STORY,968,$80.77 ,968,$80.77 ,4,FAIR,0.6,"$78,190 ","$52,000 ",50.3654,,,
Acct:00000378073000000,1253 CENTERVILLE RD,,,,1950,1950,"$2,000 ",ONE STORY,762,$117.01 ,762,$117.01 ,4,VERY GOOD,0.4,"$89,160 ","$39,000 ",128.6154,,,
Acct:00000378070000000,1257 CENTERVILLE RD,9,"$18,060 ","$2,370 ",1950,1950,"$14,820 ",ONE STORY,1101,$79.31 ,1021,$85.52 ,4,FAIR,0.6,"$87,320 ","$75,420 ",15.7783,,,
Acct:00000378067000000,1267 CENTERVILLE RD,,,,1950,1950,"$4,032 ",ONE STORY,1176,$88.04 ,1176,$88.04 ,4,AVERAGE,0.5,"$103,540 ","$90,450 ",14.4721,,,
Acct:00000378064000000,1271 CENTERVILLE RD,,,,1950,1950,"$2,400 ",ONE STORY,685,$93.85 ,685,$93.85 ,4,FAIR,0.6,"$64,290 ","$53,830 ",19.4315,,,
Acct:00000378061000000,1277 CENTERVILLE RD,,,,1950,1950,,ONE STORY,768,$99.83 ,768,$99.83 ,4,AVERAGE,0.5,"$76,670 ","$66,590 ",15.1374,,,
Acct:00000376729000000,10302 DAVILLA AVE,,,,1947,1947,,ONE STORY,756,$60.21 ,756,$60.21 ,4,FAIR,0.6,"$45,520 ","$39,530 ",15.153,,,
Acct:00000376723000000,10307 DAVILLA AVE,,,,1954,1954,"$2,000 ",ONE STORY,884,$74.37 ,884,$74.37 ,4,FAIR,0.6,"$65,740 ","$49,000 ",34.1633,,,
Acct:00000376735000000,10310 DAVILLA AVE,,,,1945,1945,,ONE STORY,670,$82.37 ,670,$82.37 ,4,FAIR,0.6,"$55,190 ","$47,950 ",15.0991,,,
Acct:00000376720000000,10311 DAVILLA AVE,,,,1955,1955,$400 ,ONE STORY,768,$92.89 ,768,$92.89 ,4,AVERAGE,0.5,"$71,340 ","$62,020 ",15.0274,,,
Acct:00000376738000000,10314 DAVILLA AVE,,,,1945,1945,,ONE STORY,688,$81.29 ,688,$81.29 ,4,FAIR,0.6,"$55,930 ","$48,590 ",15.106,,,
Acct:00000376717000000,10315 DAVILLA AVE,,,,1952,1952,,ONE STORY,488,$95.18 ,488,$95.18 ,4,FAIR,0.6,"$46,450 ","$40,360 ",15.0892,,,
Acct:00000376741000000,10318 DAVILLA AVE,3,"$2,500 ",$0 ,1945,1945,"$3,000 ",ONE STORY,856,$63.82 ,856,$63.82 ,4,FAIR,0.6,"$54,630 ","$44,410 ",23.0128,,,
Acct:00000376714000000,10319 DAVILLA AVE,,,,1954,1954,,ONE STORY,1216,$66.68 ,1216,$66.68 ,4,FAIR,0.6,"$81,080 ","$70,420 ",15.1377,,,
Acct:00000376744000000,10322 DAVILLA AVE,,,,1945,1945,,ONE STORY,840,$75.43 ,840,$75.43 ,4,FAIR,0.6,"$63,360 ","$59,640 ",6.2374,,,
Acct:00000376711000000,10323 DAVILLA AVE,,,,1954,1954,"$2,720 ",ONE STORY,768,$80.53 ,768,$80.53 ,4,FAIR,0.6,"$61,850 ","$54,090 ",14.3465,,,
Acct:00000376726000000,1640 DRAKE ST,,,,1940,1940,,ONE STORY,990,$67.47 ,990,$67.47 ,4,FAIR,0.6,"$66,800 ","$58,020 ",15.1327,,,
Acct:00000376678000000,1641 DRAKE ST,,,,1950,1950,"$1,000 ",ONE STORY,1154,$84.32 ,1154,$84.32 ,4,GOOD,0.45,"$97,310 ","$84,640 ",14.9693,,,
Acct:00000378154000000,1304 EASTON RD,,,,1950,1950,"$3,000 ",ONE STORY,968,$75.34 ,968,$75.34 ,4,FAIR,0.6,"$72,930 ","$63,740 ",14.4179,,,
Acct:00000378301000000,1307 EASTON RD,,,,1950,1950,"$1,594 ",ONE STORY,828,$93.31 ,828,$93.31 ,4,AVERAGE,0.5,"$77,260 ","$67,320 ",14.7653,,,
Acct:00000378157000000,1310 EASTON RD,,,,1950,1950,$70 ,ONE STORY,977,$82.74 ,977,$82.74 ,4,AVERAGE,0.5,"$80,840 ","$70,220 ",15.1239,,,
Acct:00000378298000000,1313 EASTON RD,,,,1950,1960,,ONE STORY,886,$106.49 ,886,$106.49 ,4,VERY GOOD,0.4,"$94,350 ","$81,940 ",15.1452,,,
Acct:00000378160000000,1314 EASTON RD,,,,1950,1950,"$5,000 ",ONE STORY,780,$91.90 ,780,$91.90 ,4,FAIR,0.6,"$71,680 ","$62,920 ",13.9224,,,
Acct:00000378163000000,1318 EASTON RD,,,,1950,1950,"$2,640 ",ONE STORY,1106,$98.71 ,1106,$98.71 ,4,VERY GOOD,0.4,"$109,170 ","$95,150 ",14.7346,6/3/13,MARKET SALE,"$86,750 "
Acct:00000378295000000,1321 EASTON RD,,,,1950,1950,,ONE STORY,1046,$85.48 ,1046,$85.48 ,4,AVERAGE,0.5,"$89,410 ","$77,650 ",15.1449,,,
Acct:00000378166000000,1322 EASTON RD,,,,1950,1950,,ONE STORY,982,$84.02 ,982,$84.02 ,4,AVERAGE,0.5,"$82,510 ","$68,000 ",21.3382,,,
Acct:00000378169000000,1328 EASTON RD,,,,1950,1950,,ONE STORY,909,$80.36 ,909,$80.36 ,4,FAIR,0.6,"$73,050 ","$39,000 ",87.3077,,,
Acct:00000378172000000,1402 EASTON RD,,,,1950,1950,"$1,880 ",ONE STORY,1014,$84.58 ,1014,$84.58 ,4,AVERAGE,0.5,"$85,760 ","$74,730 ",14.7598,,,
Acct:00000378349000000,1405 EASTON RD,,,,1950,1990,,ONE STORY,2027,$101.51 ,2027,$101.51 ,4,VERY GOOD,0.25,"$205,770 ","$94,590 ",117.5389,12/9/15,REMODEL BEFORE SALE,"$202,000 "
Acct:00000378175000000,1406 EASTON RD,,,,1950,1950,,ONE STORY,752,$87.07 ,752,$87.07 ,4,FAIR,0.6,"$65,480 ","$40,000 ",63.7,,,
Acct:00000378346000000,1409 EASTON RD,,,,1950,1950,"$1,594 ",ONE STORY,1272,$78.44 ,1272,$78.44 ,4,AVERAGE,0.5,"$99,780 ","$86,870 ",14.8613,,,
Acct:00000378178000000,1410 EASTON RD,,,,1950,1950,,ONE STORY,1132,$67.98 ,1132,$67.98 ,4,FAIR,0.6,"$76,950 ","$58,000 ",32.6724,,,
Acct:00000378343000000,1415 EASTON RD,,,,1950,1950,$800 ,ONE STORY,1014,$70.15 ,1014,$70.15 ,4,FAIR,0.6,"$71,130 ","$61,890 ",14.9297,3/7/14,CASH SALE,"$52,000 "
Acct:00000378181000000,1416 EASTON RD,,,,1950,1950,"$1,880 ",ONE STORY,1256,$65.67 ,1256,$65.67 ,4,FAIR,0.6,"$82,480 ","$55,820 ",47.7607,,,
Acct:00000378151000000,1422 EASTON RD,,,,1950,1950,,ONE STORY,686,$75.69 ,686,$75.69 ,4,POOR,0.7,"$51,920 ","$49,110 ",5.7218,,,
Acct:00000378397000000,1425 EASTON RD,,,,1950,1950,"$2,500 ",ONE STORY,1060,$84.65 ,1060,$84.65 ,4,AVERAGE,0.5,"$89,730 ","$78,260 ",14.6563,,,
Acct:00000378394000000,1429 EASTON RD,,,,1950,1950,,ONE STORY,1048,$87.68 ,1048,$87.68 ,4,GOOD,0.45,"$91,890 ","$79,810 ",15.1359,,,
Acct:00000378391000000,1435 EASTON RD,,,,1950,1950,"$3,750 ",ONE STORY,1046,$86.17 ,1046,$86.17 ,4,AVERAGE,0.5,"$90,130 ","$78,780 ",14.4072,,,
Acct:00000378412000000,10412 ESTA BUENA DR,,,,1950,1980,,ONE STORY,1146,$100.99 ,1146,$100.99 ,4,VERY GOOD,0.3,"$115,740 ","$71,290 ",62.351,12/18/15,CASH SALE,"$115,000 "
Acct:00000378328000000,10415 ESTA BUENA DR,,,,1950,1950,,ONE STORY,1056,$87.53 ,1056,$87.53 ,4,AVERAGE,0.5,"$92,430 ","$80,270 ",15.1489,,,
Acct:00000378409000000,10416 ESTA BUENA DR,,,,1950,1950,,ONE STORY,828,$99.86 ,828,$99.86 ,4,AVERAGE,0.5,"$82,680 ","$71,810 ",15.1372,,,
Acct:00000378331000000,10419 ESTA BUENA DR,,,,1950,1950,"$2,705 ",ONE STORY,983,$86.98 ,983,$86.98 ,4,AVERAGE,0.5,"$85,500 ","$74,610 ",14.5959,,,
Acct:00000378406000000,10420 ESTA BUENA DR,,,,1950,1950,"$4,320 ",ONE STORY,1218,$82.22 ,1218,$82.22 ,4,AVERAGE,0.5,"$100,150 ","$87,550 ",14.3918,,,
Acct:00000378334000000,10425 ESTA BUENA DR,,,,1950,1950,,ONE STORY,882,$81.09 ,882,$81.09 ,4,FAIR,0.6,"$71,520 ","$48,000 ",49,,,
Acct:00000378403000000,10426 ESTA BUENA DR,,,,1950,1950,,ONE STORY,1156,$88.69 ,1156,$88.69 ,4,VERY GOOD,0.4,"$102,520 ","$89,030 ",15.1522,,,
Acct:00000378337000000,10429 ESTA BUENA DR,,,,1950,1950,,ONE STORY,828,$99.86 ,828,$99.86 ,4,AVERAGE,0.5,"$82,680 ","$71,810 ",15.1372,,,
Acct:00000378400000000,10432 ESTA BUENA DR,,,,1950,1950,"$7,490 ",ONE STORY,968,$98.15 ,968,$98.15 ,4,GOOD,0.45,"$95,010 ","$96,790 ",-1.839,12/28/15,MARKET SALE,"$96,250 "
Acct:00000378340000000,10435 ESTA BUENA DR,,,,1950,1950,"$8,000 ",ONE STORY,1308,$84.93 ,1308,$84.93 ,4,AVERAGE,0.5,"$111,090 ","$97,530 ",13.9034,,,
Acct:00000379525000000,1216 FULLER DR,,,,1946,1946,"$3,801 ",ONE STORY,985,$84.87 ,985,$84.87 ,4,AVERAGE,0.5,"$83,600 ","$73,110 ",14.3482,,,
Acct:00000379906000000,1217 FULLER DR,,,,1946,1946,"$1,000 ",ONE STORY,1213,$97.12 ,1213,$97.12 ,4,VERY GOOD,0.4,"$117,810 ","$102,440 ",15.0039,,,
Acct:00000379528000000,1222 FULLER DR,,,,1946,1946,"$8,476 ",ONE STORY,1277,$74.46 ,1277,$74.46 ,4,FAIR,0.6,"$95,080 ","$83,690 ",13.6098,,,
Acct:00000379903000000,1223 FULLER DR,,,,1946,1946,"$5,000 ",ONE STORY,1345,$78.57 ,1345,$78.57 ,4,AVERAGE,0.5,"$105,670 ","$92,430 ",14.3244,,,
Acct:00000379531000000,1226 FULLER DR,,,,1946,1946,"$2,500 ",ONE STORY,1163,$80.03 ,1163,$80.03 ,4,AVERAGE,0.5,"$93,070 ","$81,160 ",14.6747,,,
Acct:00000379900000000,1227 FULLER DR,,,,1946,1946,,ONE STORY,1092,$73.12 ,1092,$73.12 ,4,FAIR,0.6,"$79,850 ","$66,330 ",20.3829,,,
Acct:00000379534000000,1230 FULLER DR,,,,1946,1946,,ONE STORY,1181,$81.13 ,1181,$81.13 ,4,AVERAGE,0.5,"$95,810 ","$83,210 ",15.1424,,,
Acct:00000379897000000,1231 FULLER DR,,,,1946,1946,,ONE STORY,1033,$70.19 ,1033,$70.19 ,4,FAIR,0.6,"$72,510 ","$64,510 ",12.4012,,,
Acct:00000379537000000,1236 FULLER DR,,,,1946,1946,,ONE STORY,1052,$69.55 ,1052,$69.55 ,4,FAIR,0.6,"$73,170 ","$65,740 ",11.3021,,,
Acct:00000379894000000,1237 FULLER DR,,,,1946,1946,,ONE STORY,1444,$73.46 ,1444,$73.46 ,4,AVERAGE,0.5,"$106,080 ","$92,120 ",15.1541,,,
Acct:00000379540000000,1240 FULLER DR,,,,1946,1946,,ONE STORY,1033,$70.60 ,1033,$70.60 ,4,FAIR,0.6,"$72,930 ","$65,970 ",10.5503,,,
Acct:00000379891000000,1241 FULLER DR,,,,1946,1946,,ONE STORY,1092,$68.47 ,1092,$68.47 ,4,FAIR,0.6,"$74,770 ","$66,130 ",13.0652,,,
Acct:00000379543000000,1244 FULLER DR,,,,1946,1946,"$2,500 ",ONE STORY,1210,$84.38 ,1210,$84.38 ,4,GOOD,0.45,"$102,100 ","$89,000 ",14.7191,,,
Acct:00000379888000000,1245 FULLER DR,,,,1946,1946,,ONE STORY,1465,$65.55 ,1465,$65.55 ,4,FAIR,0.6,"$96,030 ","$83,400 ",15.1439,,,
Acct:00000379546000000,1250 FULLER DR,,,,1946,1946,"$9,700 ",ONE STORY,1292,$63.55 ,1072,$76.60 ,4,FAIR,0.6,"$82,110 ","$74,860 ",9.6847,,,
Acct:00000379885000000,1251 FULLER DR,,,,1946,1946,,ONE STORY,1029,$85.70 ,1029,$85.70 ,4,AVERAGE,0.5,"$88,190 ","$76,590 ",15.1456,,,
Acct:00000379549000000,1254 FULLER DR,,,,1946,1946,,ONE STORY,1271,$67.50 ,1271,$67.50 ,4,FAIR,0.6,"$85,790 ","$88,130 ",-2.6552,7/14/14,IMPROVED NOTE AMOUNT,"$84,550 "
Acct:00000379882000000,1255 FULLER DR,,,,1946,1946,,ONE STORY,1092,$66.85 ,1092,$66.85 ,4,FAIR,0.6,"$73,000 ","$56,890 ",28.3178,,,
Acct:00000379552000000,1258 FULLER DR,,,,1946,1946,"$3,308 ",ONE STORY,1014,$91.84 ,1014,$91.84 ,4,AVERAGE,0.5,"$93,130 ","$81,320 ",14.5229,,,
Acct:00000379879000000,1259 FULLER DR,,,,1946,1946,,ONE STORY,1033,$86.57 ,1033,$86.57 ,4,AVERAGE,0.5,"$89,430 ","$77,670 ",15.141,,,
Acct:00000379555000000,1302 FULLER DR,,,,1946,1946,,ONE STORY,1072,$72.15 ,1072,$72.15 ,4,FAIR,0.6,"$77,340 ","$67,180 ",15.1235,11/16/12,ATYPICAL SALE,"$32,000 "
Acct:00000379876000000,1303 FULLER DR,,,,1946,1946,,ONE STORY,1249,$75.05 ,1249,$75.05 ,4,AVERAGE,0.5,"$93,740 ","$81,410 ",15.1456,,,
Acct:00000379558000000,1308 FULLER DR,,,,1946,1946,,ONE STORY,1251,$86.89 ,1251,$86.89 ,4,GOOD,0.45,"$108,700 ","$94,400 ",15.1483,,,
Acct:00000379873000000,1309 FULLER DR,,,,1946,1946,,ONE STORY,1092,$83.66 ,1092,$83.66 ,4,AVERAGE,0.5,"$91,360 ","$79,340 ",15.15,8/27/14,MARKET SALE,"$78,000 "
Acct:00000379561000000,1312 FULLER DR,,,,1946,1946,,ONE STORY,1253,$85.38 ,1253,$85.38 ,4,GOOD,0.45,"$106,980 ","$92,910 ",15.1437,,,
Acct:00000379870000000,1315 FULLER DR,,,,1946,1946,,ONE STORY,1165,$54.94 ,1165,$54.94 ,4,FAIR,0.6,"$64,000 ","$64,000 ",0,,,
Acct:00000379564000000,1318 FULLER DR,,,,1946,1946,"$5,379 ",ONE STORY,1028,$74.11 ,1028,$74.11 ,4,FAIR,0.6,"$76,180 ","$74,000 ",2.9459,5/8/15,ATYPICAL SALE,"$65,000 "
Acct:00000379867000000,1319 FULLER DR,2,"$6,000 ","$3,830 ",1946,1946,,ONE STORY,1249,$66.07 ,1249,$66.07 ,4,FAIR,0.6,"$82,520 ","$67,840 ",21.6392,,,
Acct:00000379717000000,1402 FULLER DR,,,,1949,1949,,ONE STORY,682,$90.70 ,682,$90.70 ,4,FAIR,0.6,"$61,860 ","$53,740 ",15.1098,,,
Acct:00000379714000000,1408 FULLER DR,,,,1949,1969,,ONE STORY,915,$114.56 ,915,$114.56 ,4,VERY GOOD,0.35,"$104,820 ","$91,030 ",15.1489,6/25/14,MARKET SALE,"$95,000 "
Acct:00000379711000000,1414 FULLER DR,,,,1949,1949,"$2,310 ",ONE STORY,1385,$84.75 ,1385,$84.75 ,4,GOOD,0.45,"$117,380 ","$108,770 ",7.9158,11/14/14,MARKET SALE,"$112,000 "
Acct:00000379708000000,1418 FULLER DR,,,,1949,2009,,ONE STORY,1042,$139.64 ,1042,$139.64 ,4,EXCELLENT,0.03,"$145,500 ","$110,930 ",31.1638,3/4/15,REMODEL BEFORE SALE,"$152,000 "
Acct:00000379705000000,1424 FULLER DR,,,,1949,1949,,ONE STORY,868,$94.29 ,868,$94.29 ,4,AVERAGE,0.5,"$81,840 ","$71,080 ",15.1379,,,
Acct:00000379702000000,1430 FULLER DR,,,,1940,1940,"$2,010 ",ONE STORY,1126,$77.07 ,1126,$77.07 ,4,AVERAGE,0.5,"$86,780 ","$75,630 ",14.7428,,,
Acct:00000376483000000,10111 HERMOSA DR,,,,1947,1947,,TWO STORIES,1008,$66.32 ,1008,$66.32 ,4,FAIR,0.6,"$66,850 ","$58,060 ",15.1395,,,
Acct:00000376522000000,10114 HERMOSA DR,,,,1954,1954,"$3,000 ",ONE STORY,1064,$70.57 ,1064,$70.57 ,4,FAIR,0.6,"$75,090 ","$65,610 ",14.449,,,
Acct:00000376480000000,10117 HERMOSA DR,,,,1946,1946,"$5,000 ",ONE STORY,1053,$86.32 ,1053,$86.32 ,4,AVERAGE,0.5,"$90,900 ","$84,600 ",7.4468,,,
Acct:00000376525000000,10122 HERMOSA DR,,,,1947,1947,,ONE STORY,1458,$76.78 ,1458,$76.78 ,4,AVERAGE,0.5,"$111,950 ","$97,220 ",15.1512,,,
Acct:00000379735000000,10408 HERMOSA DR,,,,1949,1949,"$4,400 ",ONE STORY,1063,$75.64 ,843,$95.39 ,4,AVERAGE,0.5,"$80,410 ","$70,420 ",14.1863,,,
Acct:00000379732000000,10414 HERMOSA DR,,,,1949,1949,,ONE STORY,855,$80.63 ,855,$80.63 ,4,FAIR,0.6,"$68,940 ","$29,970 ",130.03,,,
Acct:00000379729000000,10418 HERMOSA DR,,,,1949,1949,"$2,310 ",ONE STORY,1559,$61.05 ,1559,$61.05 ,4,FAIR,0.6,"$95,180 ","$30,000 ",217.2667,5/13/14,POOR CONDITION AT TIME OF SALE,"$32,000 "
Acct:00000379726000000,10424 HERMOSA DR,,,,1950,1950,"$1,590 ",ONE STORY,1008,$82.75 ,1008,$82.75 ,4,AVERAGE,0.5,"$83,410 ","$72,650 ",14.8107,,,
Acct:00000379723000000,10430 HERMOSA DR,,,,1946,1946,"$26,611 ",ONE STORY,1054,$115.20 ,1054,$115.20 ,4,GOOD,0.45,"$121,420 ","$108,950 ",11.4456,,,
