ACCOUNT_NUM,STRING
APPRAISAL_YR,INTEGER
TAX_OBJ_ID,STRING
SEQ_NUM,INTEGER
IMPR_TYP_DESC,STRING
IMPR_DESC,STRING
YR_BUILT,INTEGER
CONSTR_TYP_DESC,STRING
FLOOR_TYP_DESC,STRING
EXT_WALL_DESC,STRING
NUM_STORIES,INTEGER
AREA_SIZE,FLOAT
VAL_AMT,FLOAT
DEPRECIATION_PCT,FLOAT
