Account Number,Property Address,Permit Codes,Permit Amt,Contrib Amt,Yr Built,Eff Yr Built,Addl Impr Amt,Num Stories,Tot Liv Area SF,Tot Living PSF,Living Area,Living Area PSF,Bldg Class,Desirability,Depr Pct,Market Val,Prior Mkt Val,Mkt Change Pct,Sale Date,Sale Desc,Adj Sale Price
Acct:28243060310210000,821 CHAPARRAL DR,,,,1992,1992,,ONE STORY,1691,$94.33 ,1691,$94.33 ,14,VERY GOOD,0.25,"$159,510 ","$139,540 ",14.3113,7/13/15,MARKET SALE,"$159,900 "
Acct:28243040330280000,824 CHAPARRAL DR,,,,1993,1993,,TWO STORIES,2328,$78.79 ,2328,$78.79 ,14,GOOD,0.25,"$183,420 ","$160,320 ",14.4087,,,
Acct:28243060310220000,825 CHAPARRAL DR,,,,1994,1994,,ONE STORY,1693,$94.97 ,1693,$94.97 ,14,GOOD,0.25,"$160,790 ","$140,650 ",14.3192,,,
Acct:28243040330270000,828 CHAPARRAL DR,,,,1995,1995,,TWO STORIES,2503,$77.14 ,2503,$77.14 ,14,GOOD,0.25,"$193,090 ","$168,720 ",14.444,,,
Acct:28243060310230000,829 CHAPARRAL DR,,,,1992,1992,,ONE STORY,1455,$95.31 ,1455,$95.31 ,14,GOOD,0.3,"$138,680 ","$128,180 ",8.1916,,,
Acct:28243060310240000,833 CHAPARRAL DR,,,,1992,1992,,TWO STORIES,2064,$78.95 ,2064,$78.95 ,14,GOOD,0.3,"$162,960 ","$150,790 ",8.0708,,,
Acct:28243060320100000,836 CHAPARRAL DR,,,,1989,1989,"$1,500 ",TWO STORIES,2022,$80.35 ,2022,$80.35 ,14,GOOD,0.3,"$162,460 ","$142,300 ",14.1673,,,
Acct:28243060310250000,837 CHAPARRAL DR,,,,1992,1992,,ONE STORY,1691,$90.84 ,1691,$90.84 ,14,GOOD,0.3,"$153,610 ","$142,090 ",8.1075,4/11/13,MARKET SALE,"$126,000 "
Acct:28243060320090000,840 CHAPARRAL DR,,,,1989,1989,,ONE STORY,1543,$92.45 ,1543,$92.45 ,14,GOOD,0.3,"$142,650 ","$124,890 ",14.2205,,,
Acct:28243060310260000,841 CHAPARRAL DR,,,,1991,1991,,ONE STORY,1413,$96.16 ,1413,$96.16 ,14,GOOD,0.3,"$135,880 ","$119,010 ",14.1753,,,
Acct:28243060320080000,844 CHAPARRAL DR,,,,1990,1990,,ONE STORY,1640,$85.38 ,1640,$85.38 ,14,AVERAGE,0.35,"$140,020 ","$137,310 ",1.9736,2/26/15,CASH SALE,"$140,000 "
Acct:28243060310270000,845 CHAPARRAL DR,,,,1991,1991,,TWO STORIES,1837,$84.45 ,1837,$84.45 ,14,GOOD,0.3,"$155,130 ","$135,740 ",14.2847,,,
Acct:28243060320070000,848 CHAPARRAL DR,,,,1990,1990,,ONE AND ONE HALF STORIES,1896,$81.36 ,1896,$81.36 ,14,GOOD,0.3,"$154,260 ","$134,980 ",14.2836,,,
Acct:28243060310280000,849 CHAPARRAL DR,,,,1991,1991,,ONE AND ONE HALF STORIES,1868,$81.95 ,1868,$81.95 ,14,GOOD,0.3,"$153,090 ","$133,960 ",14.2804,,,
Acct:28243060320060000,852 CHAPARRAL DR,,,,1990,1990,,ONE STORY,1543,$92.45 ,1543,$92.45 ,14,GOOD,0.3,"$142,650 ","$124,890 ",14.2205,,,
Acct:28243060310290000,853 CHAPARRAL DR,,,,1991,1991,,ONE STORY,1640,$90.54 ,1640,$90.54 ,14,GOOD,0.3,"$148,480 ","$129,950 ",14.2593,,,
Acct:28243060320050000,856 CHAPARRAL DR,,,,1990,1990,"$10,000 ",TWO STORIES,2128,$82.79 ,2128,$82.79 ,14,GOOD,0.3,"$176,170 ","$155,330 ",13.4166,,,
Acct:28243060310300000,857 CHAPARRAL DR,,,,1991,1991,,ONE STORY,1422,$101.34 ,1422,$101.34 ,14,VERY GOOD,0.25,"$144,110 ","$126,160 ",14.228,1/4/13,REMODEL BEFORE SALE,"$125,000 "
Acct:28243060320040000,860 CHAPARRAL DR,,,,1990,1990,,ONE STORY,1612,$90.70 ,1612,$90.70 ,14,GOOD,0.3,"$146,210 ","$127,980 ",14.2444,,,
Acct:28243060310310000,861 CHAPARRAL DR,,,,1990,1990,,ONE STORY,1525,$92.48 ,1525,$92.48 ,14,GOOD,0.3,"$141,030 ","$123,480 ",14.2128,,,
Acct:28243060320030000,864 CHAPARRAL DR,,,,1990,1990,,ONE AND ONE HALF STORIES,1788,$83.29 ,1788,$83.29 ,14,GOOD,0.3,"$148,920 ","$130,330 ",14.2638,,,
Acct:28243060310320000,865 CHAPARRAL DR,,,,1990,1990,,ONE STORY,1414,$96.16 ,1414,$96.16 ,14,GOOD,0.3,"$135,970 ","$119,080 ",14.1837,,,
Acct:28243060320020000,868 CHAPARRAL DR,,,,1990,1990,,ONE STORY,1543,$97.67 ,1543,$97.67 ,14,VERY GOOD,0.25,"$150,700 ","$145,860 ",3.3183,3/18/15,REMODEL BEFORE SALE,"$152,500 "
Acct:28243060310330000,869 CHAPARRAL DR,,,,1990,1990,,ONE STORY,1550,$96.59 ,1550,$96.59 ,14,VERY GOOD,0.25,"$149,720 ","$131,040 ",14.2552,4/10/14,MARKET SALE,"$134,500 "
Acct:28243060320010000,872 CHAPARRAL DR,,,,1990,1990,,ONE AND ONE HALF STORIES,1749,$83.33 ,1749,$83.33 ,14,GOOD,0.3,"$145,750 ","$127,590 ",14.2331,,,
Acct:28243060310340000,873 CHAPARRAL DR,,,,1990,1990,"$1,000 ",ONE STORY,1414,$96.87 ,1414,$96.87 ,14,GOOD,0.3,"$136,970 ","$120,080 ",14.0656,,,
Acct:28243060310350000,877 CHAPARRAL DR,,,,1990,1990,,ONE AND ONE HALF STORIES,1717,$83.55 ,1717,$83.55 ,14,GOOD,0.3,"$143,450 ","$125,580 ",14.23,,,
Acct:28243060310360000,881 CHAPARRAL DR,,,,1991,1991,,TWO STORIES,1837,$84.45 ,1837,$84.45 ,14,GOOD,0.3,"$155,130 ","$135,740 ",14.2847,,,
Acct:28243040350210000,702 CHIPPEWA LN,,,,1990,1990,"$10,000 ",TWO STORIES,1654,$95.01 ,1654,$95.01 ,14,GOOD,0.3,"$157,140 ","$138,790 ",13.2214,,,
Acct:28243040330010000,703 CHIPPEWA LN,,,,1991,1991,,ONE STORY,1337,$97.52 ,1337,$97.52 ,14,GOOD,0.3,"$130,390 ","$114,240 ",14.1369,,,
Acct:28243040350200000,706 CHIPPEWA LN,,,,1991,1991,,ONE STORY,1337,$90.12 ,1337,$90.12 ,14,GOOD,0.3,"$120,490 ","$108,420 ",11.1326,,,
Acct:28243040330020000,707 CHIPPEWA LN,,,,1989,1989,,ONE AND ONE HALF STORIES,1432,$88.99 ,1432,$88.99 ,14,GOOD,0.3,"$127,440 ","$111,580 ",14.214,,,
Acct:28243040350190000,710 CHIPPEWA LN,,,,1990,1990,"$4,536 ",ONE AND ONE HALF STORIES,1957,$84.77 ,1957,$84.77 ,14,VERY GOOD,0.25,"$165,900 ","$145,590 ",13.9501,8/29/14,MARKET SALE,"$150,000 "
Acct:28243040330030000,711 CHIPPEWA LN,,,,1989,1989,,ONE STORY,1359,$100.53 ,1359,$100.53 ,14,VERY GOOD,0.25,"$136,620 ","$119,550 ",14.2785,,,
Acct:28243040350180000,714 CHIPPEWA LN,,,,1990,1990,,ONE STORY,1359,$95.15 ,1359,$95.15 ,14,GOOD,0.3,"$129,310 ","$113,200 ",14.2314,,,
Acct:28243040330040000,715 CHIPPEWA LN,,,,1991,1991,,ONE AND ONE HALF STORIES,1746,$86.67 ,1746,$86.67 ,14,VERY GOOD,0.25,"$151,320 ","$132,330 ",14.3505,,,
Acct:28243040350170000,718 CHIPPEWA LN,,,,1990,1990,,ONE AND ONE HALF STORIES,1866,$79.89 ,1866,$79.89 ,14,GOOD,0.3,"$149,070 ","$130,370 ",14.3438,,,
Acct:28243040330050000,719 CHIPPEWA LN,,,,1990,1990,,ONE AND ONE HALF STORIES,1866,$81.50 ,1866,$81.50 ,14,GOOD,0.3,"$152,070 ","$133,070 ",14.2782,,,
Acct:28243040350160000,722 CHIPPEWA LN,,,,1990,1990,,ONE STORY,1359,$95.15 ,1359,$95.15 ,14,GOOD,0.3,"$129,310 ","$113,200 ",14.2314,,,
Acct:28243040350150000,726 CHIPPEWA LN,,,,1990,1990,,ONE AND ONE HALF STORIES,1432,$88.99 ,1432,$88.99 ,14,GOOD,0.3,"$127,440 ","$111,580 ",14.214,,,
Acct:28243040350140000,730 CHIPPEWA LN,,,,1990,1990,,ONE STORY,1385,$99.98 ,1385,$99.98 ,14,VERY GOOD,0.25,"$138,470 ","$121,160 ",14.2869,,,
Acct:28243040350130000,734 CHIPPEWA LN,,,,1990,1990,,ONE AND ONE HALF STORIES,1889,$84.29 ,1889,$84.29 ,14,VERY GOOD,0.25,"$159,220 ","$139,190 ",14.3904,,,
Acct:28243060300500000,4500 FARGO DR,,,,1991,1991,,TWO STORIES,1814,$86.94 ,1814,$86.94 ,14,GOOD,0.3,"$157,710 ","$137,970 ",14.3075,,,
Acct:28243060300510000,4504 FARGO DR,,,,1990,1990,,ONE STORY,1612,$90.70 ,1612,$90.70 ,14,GOOD,0.3,"$146,210 ","$135,200 ",8.1435,4/9/15,MARKET SALE,"$142,000 "
Acct:28243060300520000,4508 FARGO DR,,,,1991,1991,,ONE STORY,1583,$91.17 ,1583,$91.17 ,14,GOOD,0.3,"$144,330 ","$126,350 ",14.2303,,,
Acct:28243060300530000,4512 FARGO DR,,,,1990,1990,,ONE STORY,1612,$90.70 ,1612,$90.70 ,14,GOOD,0.3,"$146,210 ","$127,980 ",14.2444,,,
Acct:28243060300540000,4516 FARGO DR,,,,1991,1991,,ONE STORY,1788,$87.91 ,1788,$87.91 ,14,GOOD,0.3,"$157,190 ","$137,520 ",14.3034,,,
Acct:28243060300550000,4520 FARGO DR,,,,1990,1990,,ONE STORY,1684,$84.47 ,1684,$84.47 ,14,AVERAGE,0.35,"$142,240 ","$124,530 ",14.2215,,,
Acct:28243060300560000,4524 FARGO DR,,,,1990,1990,,ONE STORY,1550,$91.45 ,1550,$91.45 ,14,GOOD,0.3,"$141,740 ","$124,100 ",14.2143,,,
Acct:28243060300570000,4528 FARGO DR,,,,1990,1990,,ONE AND ONE HALF STORIES,1717,$92.99 ,1717,$92.99 ,14,EXCELLENT,0.2,"$159,660 ","$116,900 ",36.5783,2/25/16,MARKET SALE,"$168,148 "
Acct:28243060300580000,4532 FARGO DR,,,,1990,1990,,ONE AND ONE HALF STORIES,1644,$81.17 ,1644,$81.17 ,14,AVERAGE,0.35,"$133,440 ","$109,970 ",21.3422,1/15/13,ESTATE SALE,"$85,000 "
Acct:28243060300590000,4536 FARGO DR,,,,1991,1991,,ONE STORY,1642,$90.51 ,1642,$90.51 ,14,GOOD,0.3,"$148,610 ","$130,070 ",14.2539,,,
Acct:28243060300600000,4540 FARGO DR,,,,1991,1991,,ONE AND ONE HALF STORIES,1868,$81.95 ,1868,$81.95 ,14,GOOD,0.3,"$153,090 ","$133,960 ",14.2804,,,
Acct:28243060300610000,4544 FARGO DR,,,,1991,1991,,TWO STORIES,1837,$84.45 ,1837,$84.45 ,14,GOOD,0.3,"$155,130 ","$135,740 ",14.2847,,,
Acct:28243060300620000,4548 FARGO DR,,,,1991,1991,,ONE STORY,1422,$95.99 ,1422,$95.99 ,14,GOOD,0.3,"$136,500 ","$119,550 ",14.1782,,,
Acct:28243060300630000,4552 FARGO DR,,,,1991,1991,,ONE STORY,1642,$85.35 ,1642,$85.35 ,14,AVERAGE,0.35,"$140,140 ","$122,700 ",14.2135,,,
Acct:28243060300640000,4556 FARGO DR,,,,1990,1990,,TWO STORIES,1717,$90.16 ,1839,$84.18 ,14,GOOD,0.3,"$154,800 ","$135,450 ",14.2857,,,
Acct:28243040330100000,800 LAREDO CT,,,,1989,1989,,ONE AND ONE HALF STORIES,1432,$89.67 ,1432,$89.67 ,14,GOOD,0.3,"$128,410 ","$112,520 ",14.1219,,,
Acct:28243040330110000,801 LAREDO CT,6,"$5,266 ",$0 ,1989,1989,,ONE STORY,1359,$97.36 ,1359,$97.36 ,14,GOOD,0.3,"$132,310 ","$115,900 ",14.1588,,,
Acct:28243040330090000,804 LAREDO CT,,,,1989,1989,,ONE STORY,1279,$101.26 ,1279,$101.26 ,14,GOOD,0.3,"$129,510 ","$113,470 ",14.1359,,,
Acct:28243040330120000,805 LAREDO CT,,,,1989,1989,,ONE AND ONE HALF STORIES,1536,$88.18 ,1536,$88.18 ,14,GOOD,0.3,"$135,450 ","$118,640 ",14.1689,,,
Acct:28243040330080000,808 LAREDO CT,,,,1989,1989,,ONE STORY,1359,$97.36 ,1359,$97.36 ,14,GOOD,0.3,"$132,310 ","$115,900 ",14.1588,,,
Acct:28243040330130000,809 LAREDO CT,,,,1990,1990,,ONE AND ONE HALF STORIES,1889,$81.21 ,1889,$81.21 ,14,GOOD,0.3,"$153,400 ","$134,230 ",14.2815,,,
Acct:28243040330070000,812 LAREDO CT,,,,1989,1989,,ONE AND ONE HALF STORIES,1536,$93.09 ,1536,$93.09 ,14,VERY GOOD,0.25,"$142,990 ","$125,180 ",14.2275,,,
Acct:28243040330140000,813 LAREDO CT,,,,1990,1990,,TWO STORIES,1486,$93.43 ,1486,$93.43 ,14,GOOD,0.3,"$138,830 ","$121,570 ",14.1976,,,
Acct:28243040330060000,816 LAREDO CT,,,,1989,1989,,ONE STORY,1359,$91.98 ,1359,$91.98 ,14,AVERAGE,0.35,"$125,000 ","$122,250 ",2.2495,1/8/15,MARKET SALE,"$123,000 "
Acct:28243040330150000,817 LAREDO CT,,,,1989,1989,,ONE STORY,1359,$103.13 ,1359,$103.13 ,14,VERY GOOD,0.25,"$140,160 ","$122,720 ",14.2112,,,
Acct:28243040340370000,4402 LAREDO DR,,,,1989,1989,"$1,000 ",ONE AND ONE HALF STORIES,1536,$81.98 ,1536,$81.98 ,14,AVERAGE,0.35,"$125,920 ","$103,850 ",21.2518,12/7/12,SHORT SALE,"$76,000 "
Acct:28243040340360000,4406 LAREDO DR,,,,1989,1989,,ONE STORY,1279,$98.91 ,1279,$98.91 ,14,GOOD,0.3,"$126,510 ","$110,770 ",14.2096,,,
Acct:28243040340350000,4410 LAREDO DR,,,,1989,1995,,ONE AND ONE HALF STORIES,1432,$99.02 ,1432,$99.02 ,14,VERY GOOD,0.2,"$141,790 ","$124,050 ",14.3007,,,
Acct:28243040340340000,4414 LAREDO DR,,,,1990,1990,,ONE AND ONE HALF STORIES,1889,$79.62 ,1889,$79.62 ,14,GOOD,0.3,"$150,400 ","$131,530 ",14.3465,,,
Acct:28243040340330000,4418 LAREDO DR,,,,1990,1990,$700 ,ONE AND ONE HALF STORIES,1432,$89.48 ,1432,$89.48 ,14,GOOD,0.3,"$128,140 ","$112,280 ",14.1254,,,
Acct:28243040340320000,4422 LAREDO DR,,,,1990,1995,,ONE STORY,1359,$105.90 ,1359,$105.90 ,14,VERY GOOD,0.2,"$143,920 ","$125,900 ",14.3129,3/25/14,MARKET SALE,"$123,500 "
Acct:28243040340310000,4426 LAREDO DR,,,,1990,1990,,ONE AND ONE HALF STORIES,1654,$84.30 ,1654,$84.30 ,14,GOOD,0.3,"$139,440 ","$122,010 ",14.2857,,,
Acct:28243040340300000,4430 LAREDO DR,,,,1990,1990,,ONE STORY,1385,$94.61 ,1385,$94.61 ,14,GOOD,0.3,"$131,040 ","$114,710 ",14.2359,,,
Acct:28243040340290000,4434 LAREDO DR,,,,1990,1990,,ONE STORY,1356,$87.97 ,1356,$87.97 ,14,AVERAGE,0.35,"$119,290 ","$100,000 ",19.29,,,
Acct:28243040340280000,4438 LAREDO DR,,,,1991,1991,,TWO STORIES,1849,$83.17 ,1849,$83.17 ,14,GOOD,0.3,"$153,790 ","$134,470 ",14.3675,,,
Acct:28243040340270000,4442 LAREDO DR,,,,1990,1995,,ONE STORY,1327,$106.21 ,1327,$106.21 ,14,VERY GOOD,0.2,"$140,940 ","$123,310 ",14.2973,8/4/14,MARKET SALE,"$125,000 "
Acct:28243040340260000,4446 LAREDO DR,,,,1991,1991,,ONE AND ONE HALF STORIES,1666,$76.79 ,1666,$76.79 ,14,FAIR,0.4,"$127,930 ","$123,020 ",3.9912,10/30/14,MARKET SALE,"$120,000 "
Acct:28243040340250000,4450 LAREDO DR,,,,1991,1991,,ONE AND ONE HALF STORIES,2097,$76.24 ,2097,$76.24 ,14,GOOD,0.3,"$159,880 ","$139,770 ",14.3879,,,
Acct:28243040340240000,4454 LAREDO DR,,,,2011,2011,,ONE AND ONE HALF STORIES,1344,$118.77 ,1344,$118.77 ,14,VERY GOOD,0.05,"$159,630 ","$139,550 ",14.3891,,,
Acct:28243040340230000,4458 LAREDO DR,,,,1990,1990,,ONE STORY,1359,$95.15 ,1359,$95.15 ,14,GOOD,0.3,"$129,310 ","$113,200 ",14.2314,,,
Acct:28243040340220000,4462 LAREDO DR,,,,1990,1990,,ONE STORY,1385,$94.61 ,1385,$94.61 ,14,GOOD,0.3,"$131,040 ","$114,710 ",14.2359,,,
Acct:28243040340210000,4466 LAREDO DR,,,,1990,1990,,ONE STORY,1359,$95.15 ,1359,$95.15 ,14,GOOD,0.3,"$129,310 ","$113,200 ",14.2314,,,
Acct:28243060290210000,803 SAN JACINTO DR,,,,1994,1994,,ONE STORY,1638,$97.64 ,1638,$97.64 ,14,GOOD,0.25,"$159,930 ","$140,000 ",14.2357,,,
Acct:28243060290200000,807 SAN JACINTO DR,3,"$3,150 ",$0 ,1994,1994,,TWO STORIES,2346,$78.75 ,2346,$78.75 ,14,GOOD,0.25,"$184,750 ","$164,100 ",12.5838,,,
Acct:28243060310190000,810 SAN JACINTO DR,,,,1996,1996,,ONE STORY,1726,$93.60 ,1726,$93.60 ,14,GOOD,0.25,"$161,560 ","$141,320 ",14.3221,,,
Acct:28243060290190000,811 SAN JACINTO DR,,,,1992,1992,,ONE STORY,1679,$89.67 ,1679,$89.67 ,14,GOOD,0.3,"$150,550 ","$139,240 ",8.1227,,,
Acct:28243060310180000,814 SAN JACINTO DR,,,,1997,1997,,TWO STORIES,2332,$79.48 ,2332,$79.48 ,14,GOOD,0.25,"$185,350 ","$170,990 ",8.3982,,,
Acct:28243060290180000,815 SAN JACINTO DR,,,,1994,1994,"$10,000 ",TWO STORIES,2150,$82.73 ,2150,$82.73 ,14,AVERAGE,0.3,"$177,880 ","$156,820 ",13.4294,,,
Acct:28243060310170000,818 SAN JACINTO DR,,,,1997,1997,,ONE STORY,1620,$91.25 ,1620,$91.25 ,14,GOOD,0.25,"$147,830 ","$142,920 ",3.4355,,,
Acct:28243060290170000,819 SAN JACINTO DR,,,,1994,1994,,ONE AND ONE HALF STORIES,2161,$80.70 ,2161,$80.70 ,14,GOOD,0.25,"$174,390 ","$152,470 ",14.3766,,,
Acct:28243060310160000,822 SAN JACINTO DR,,,,1997,1997,,ONE STORY,1981,$87.80 ,1981,$87.80 ,14,GOOD,0.25,"$173,940 ","$150,320 ",15.7131,,,
Acct:28243060290160000,823 SAN JACINTO DR,,,,1994,1994,,ONE STORY,1638,$95.81 ,1638,$95.81 ,14,GOOD,0.25,"$156,930 ","$137,300 ",14.2972,,,
Acct:28243060310150000,826 SAN JACINTO DR,,,,1997,1997,,TWO STORIES,2418,$74.25 ,2418,$74.25 ,14,AVERAGE,0.3,"$179,530 ","$160,000 ",12.2063,,,
Acct:28243060290150000,827 SAN JACINTO DR,,,,1995,1995,,ONE STORY,1546,$98.27 ,1546,$98.27 ,14,GOOD,0.25,"$151,920 ","$140,010 ",8.5065,12/4/15,MARKET SALE,"$147,000 "
Acct:28243060310140000,830 SAN JACINTO DR,,,,1997,1997,"$1,000 ",TWO STORIES,2464,$78.84 ,2464,$78.84 ,14,GOOD,0.25,"$194,260 ","$179,320 ",8.3315,,,
Acct:28243060290140000,831 SAN JACINTO DR,,,,1996,1996,,TWO STORIES,2315,$75.57 ,2315,$75.57 ,14,AVERAGE,0.3,"$174,950 ","$152,950 ",14.3838,,,
Acct:28243060310130000,834 SAN JACINTO DR,,,,1997,1997,,ONE STORY,1856,$95.88 ,1856,$95.88 ,14,VERY GOOD,0.2,"$177,950 ","$163,600 ",8.7714,4/26/13,REMODEL BEFORE SALE,"$150,000 "
Acct:28243060290130000,835 SAN JACINTO DR,,,,1996,1996,"$10,000 ",ONE STORY,1698,$101.76 ,1698,$101.76 ,14,GOOD,0.25,"$172,790 ","$152,390 ",13.3867,,,
Acct:28243060310120000,838 SAN JACINTO DR,,,,1992,1992,"$8,360 ",ONE AND ONE HALF STORIES,2150,$80.45 ,2150,$80.45 ,14,GOOD,0.3,"$172,970 ","$160,690 ",7.642,,,
Acct:28243060290120000,839 SAN JACINTO DR,,,,1996,1996,,ONE AND ONE HALF STORIES,2634,$70.99 ,2634,$70.99 ,14,AVERAGE,0.3,"$186,990 ","$153,680 ",21.6749,,,
Acct:28243060310110000,842 SAN JACINTO DR,,,,1992,1992,,ONE STORY,1642,$90.51 ,1642,$90.51 ,14,GOOD,0.3,"$148,610 ","$137,430 ",8.1351,,,
Acct:28243060290110000,843 SAN JACINTO DR,,,,1995,1995,,TWO STORIES,2522,$77.00 ,2522,$77.00 ,14,GOOD,0.25,"$194,200 ","$169,690 ",14.444,,,
Acct:28243060310100000,846 SAN JACINTO DR,,,,1992,1992,,ONE AND ONE HALF STORIES,1868,$81.95 ,1868,$81.95 ,14,GOOD,0.3,"$153,090 ","$141,600 ",8.1144,,,
Acct:28243060290100000,847 SAN JACINTO DR,,,,1993,1993,,TWO STORIES,1841,$89.53 ,1841,$89.53 ,14,GOOD,0.25,"$164,820 ","$144,150 ",14.3392,,,
Acct:28243060310090000,850 SAN JACINTO DR,,,,1992,1992,,ONE STORY,1413,$101.51 ,1413,$101.51 ,14,VERY GOOD,0.25,"$143,440 ","$132,150 ",8.5433,,,
Acct:28243060290090000,851 SAN JACINTO DR,,,,1997,1997,,TWO STORIES,2332,$79.48 ,2332,$79.48 ,14,GOOD,0.25,"$185,350 ","$170,990 ",8.3982,,,
Acct:28243060310080000,854 SAN JACINTO DR,,,,1992,1992,,TWO STORIES,1837,$94.18 ,1837,$94.18 ,14,EXCELLENT,0.2,"$173,010 ","$143,500 ",20.5645,12/18/15,MARKET SALE,"$169,000 "
Acct:28243060290080000,855 SAN JACINTO DR,,,,1996,1996,,ONE STORY,2043,$87.35 ,2043,$87.35 ,14,GOOD,0.25,"$178,460 ","$156,010 ",14.3901,,,
Acct:28243060310070000,858 SAN JACINTO DR,,,,1992,1992,,ONE AND ONE HALF STORIES,1868,$81.95 ,1868,$81.95 ,14,GOOD,0.3,"$153,090 ","$141,600 ",8.1144,,,
Acct:28243060290070000,859 SAN JACINTO DR,,,,1995,1995,"$10,000 ",ONE AND ONE HALF STORIES,2405,$81.92 ,2405,$81.92 ,14,GOOD,0.25,"$197,020 ","$173,450 ",13.5889,,,
Acct:28243060310060000,862 SAN JACINTO DR,,,,1992,1992,,ONE STORY,1642,$85.35 ,1642,$85.35 ,14,AVERAGE,0.35,"$140,140 ","$130,070 ",7.742,,,
Acct:28243060290060000,863 SAN JACINTO DR,,,,1997,1997,,TWO STORIES,2186,$77.83 ,2186,$77.83 ,14,AVERAGE,0.3,"$170,140 ","$157,480 ",8.0391,,,
Acct:28243060310050000,866 SAN JACINTO DR,,,,1992,1992,,ONE STORY,1413,$96.16 ,1413,$96.16 ,14,GOOD,0.3,"$135,880 ","$125,580 ",8.2019,,,
