Account Number,Property Address,Permit Codes,Permit Amt,Contrib Amt,Yr Built,Eff Yr Built,Addl Impr Amt,Num Stories,Tot Liv Area SF,Tot Living PSF,Living Area,Living Area PSF,Bldg Class,Desirability,Depr Pct,Market Val,Prior Mkt Val,Mkt Change Pct,Sale Date,Sale Desc,Adj Sale Price
Acct:36074500080330000,1001 ALICIA LN,,,,1974,1974,"$6,000 ",ONE STORY,1595,$66.23 ,1595,$66.23 ,14,GOOD,0.4,"$105,630 ","$69,270 ",52.4903,,,
Acct:36074500090160000,1002 ALICIA LN,,,,1977,1977,,ONE STORY,1483,$70.10 ,1483,$70.10 ,14,GOOD,0.4,"$103,960 ","$69,970 ",48.578,,,
Acct:36074500080320000,1005 ALICIA LN,,,,1975,1975,,ONE STORY,1486,$65.07 ,1486,$65.07 ,14,AVERAGE,0.45,"$96,690 ","$61,590 ",56.9898,,,
Acct:36074500090150000,1006 ALICIA LN,,,,1975,1975,"$1,400 ",ONE STORY,1488,$66.21 ,1488,$66.21 ,14,AVERAGE,0.45,"$98,520 ","$63,240 ",55.7875,9/30/14,SHORT SALE,"$66,000 "
Acct:36074500080310000,1009 ALICIA LN,,,,1975,1975,,ONE STORY,1508,$63.49 ,1508,$63.49 ,14,AVERAGE,0.45,"$95,750 ","$61,060 ",56.813,,,
Acct:36074500090140000,1010 ALICIA LN,,,,1976,1976,,ONE STORY,1508,$68.36 ,1508,$68.36 ,14,GOOD,0.4,"$103,090 ","$65,240 ",58.0166,,,
Acct:36074500080300000,1013 ALICIA LN,,,,1975,1975,"$1,024 ",ONE STORY,1518,$73.79 ,1518,$73.79 ,14,VERY GOOD,0.35,"$112,010 ","$65,840 ",70.1245,8/25/15,MARKET SALE,"$112,500 "
Acct:36074500090130000,1014 ALICIA LN,,,,1976,1976,"$3,000 ",ONE STORY,1458,$72.45 ,1458,$72.45 ,14,GOOD,0.4,"$105,630 ","$67,980 ",55.3839,,,
Acct:36074500080290000,1017 ALICIA LN,,,,1975,1975,,ONE STORY,1484,$45.94 ,1484,$45.94 ,14,FAIR,0.55,"$68,170 ","$50,740 ",34.3516,,,
Acct:36074500090120000,1018 ALICIA LN,,,,1976,1976,"$5,200 ",ONE STORY,1400,$69.14 ,1400,$69.14 ,14,GOOD,0.4,"$96,790 ","$63,880 ",51.5185,,,
Acct:36074500080280000,1021 ALICIA LN,,,,1975,1975,,ONE STORY,1536,$68.06 ,1536,$68.06 ,14,GOOD,0.4,"$104,540 ","$66,070 ",58.2261,,,
Acct:36074500090110000,1022 ALICIA LN,,,,1976,1976,"$1,200 ",ONE STORY,1510,$69.40 ,1510,$69.40 ,14,GOOD,0.4,"$104,800 ","$66,730 ",57.0508,,,
Acct:36074500080270000,1025 ALICIA LN,,,,1975,1975,"$1,400 ",ONE STORY,1331,$58.10 ,1331,$58.10 ,14,FAIR,0.55,"$77,330 ","$57,650 ",34.137,8/18/15,HUD,"$70,009 "
Acct:36074500090100000,1026 ALICIA LN,,,,1977,1977,,ONE STORY,1392,$71.47 ,1392,$71.47 ,14,GOOD,0.4,"$99,480 ","$67,200 ",48.0357,,,
Acct:36074500080260000,1029 ALICIA LN,,,,1975,1975,,ONE STORY,1494,$74.97 ,1494,$74.97 ,14,VERY GOOD,0.35,"$112,000 ","$70,330 ",59.2493,,,
Acct:36074500090090000,1030 ALICIA LN,,,,1977,1977,,ONE STORY,1483,$47.75 ,1483,$47.75 ,14,FAIR,0.55,"$70,810 ","$52,690 ",34.3898,,,
Acct:36074500080250000,1033 ALICIA LN,,,,1975,1975,,ONE STORY,1528,$63.28 ,1528,$63.28 ,14,AVERAGE,0.45,"$96,690 ","$61,600 ",56.9643,,,
Acct:36074500090080000,1034 ALICIA LN,,,,1977,1977,,ONE STORY,1392,$71.47 ,1392,$71.47 ,14,GOOD,0.4,"$99,480 ","$67,200 ",48.0357,,,
Acct:36074500080240000,1037 ALICIA LN,,,,1975,1975,,ONE STORY,1484,$67.86 ,1484,$67.86 ,14,GOOD,0.4,"$100,700 ","$63,880 ",57.6393,,,
Acct:36074500090070000,1038 ALICIA LN,,,,1977,1977,,ONE STORY,1508,$57.78 ,1508,$57.78 ,14,AVERAGE,0.45,"$87,130 ","$61,000 ",42.8361,,,
Acct:36074500080230000,1041 ALICIA LN,,,,1975,1975,,ONE STORY,1458,$70.39 ,1458,$70.39 ,14,GOOD,0.4,"$102,630 ","$64,980 ",57.9409,,,
Acct:36074500090060000,1042 ALICIA LN,,,,1977,1977,,ONE STORY,1483,$65.10 ,1483,$65.10 ,14,AVERAGE,0.45,"$96,540 ","$65,740 ",46.8512,,,
Acct:36074500080220000,1045 ALICIA LN,,,,1975,1975,,ONE STORY,1482,$70.11 ,1482,$70.11 ,14,GOOD,0.4,"$103,900 ","$65,710 ",58.119,,,
Acct:36074500090050000,1046 ALICIA LN,,,,1977,1977,,ONE STORY,1508,$63.49 ,1508,$63.49 ,14,AVERAGE,0.45,"$95,750 ","$65,240 ",46.7658,,,
Acct:36074500080210000,1049 ALICIA LN,,,,1974,1974,,ONE STORY,1856,$71.90 ,1856,$71.90 ,14,VERY GOOD,0.35,"$133,440 ","$82,550 ",61.6475,5/30/13,MARKET SALE,"$85,000 "
Acct:36074500090040000,1050 ALICIA LN,,,,1977,1977,$500 ,ONE STORY,1456,$70.26 ,1456,$70.26 ,14,GOOD,0.4,"$102,300 ","$69,130 ",47.9821,,,
Acct:36074500080200000,1053 ALICIA LN,,,,1974,1974,,ONE STORY,1728,$64.94 ,1728,$64.94 ,14,GOOD,0.4,"$112,220 ","$70,450 ",59.2903,,,
Acct:36074500090030000,1054 ALICIA LN,,,,1975,1975,,ONE STORY,1508,$49.73 ,1508,$49.73 ,14,FAIR,0.55,"$75,000 ","$44,570 ",68.2746,10/16/13,FORECLOSURE,"$40,000 "
Acct:36074500080190000,1057 ALICIA LN,,,,1977,1977,,ONE STORY,1504,$68.16 ,1504,$68.16 ,14,GOOD,0.4,"$102,520 ","$69,080 ",48.4076,,,
Acct:36074500090020000,1058 ALICIA LN,,,,1977,1977,,ONE STORY,1571,$62.85 ,1571,$62.85 ,14,AVERAGE,0.45,"$98,730 ","$67,100 ",47.1386,,,
Acct:36074500090010000,1062 ALICIA LN,,,,1974,1974,,ONE STORY,1436,$56.02 ,1436,$56.02 ,14,FAIR,0.55,"$80,440 ","$52,330 ",53.7168,,,
Acct:36074500040140000,1102 ALICIA LN,,,,1973,1973,,ONE STORY,1426,$70.53 ,1426,$70.53 ,14,GOOD,0.4,"$100,570 ","$63,800 ",57.6332,,,
Acct:36074500100150000,1001 NANCY LN,,,,1977,1977,,ONE STORY,1445,$65.30 ,1445,$65.30 ,14,AVERAGE,0.45,"$94,360 ","$64,380 ",46.5673,,,
Acct:36074500110130000,1002 NANCY LN,,,,1978,1978,"$1,000 ",ONE STORY,1392,$68.25 ,1392,$68.25 ,14,AVERAGE,0.4,"$95,000 ","$68,200 ",39.2962,,,
Acct:36074500100160000,1005 NANCY LN,,,,1977,1977,,ONE STORY,1480,$65.14 ,1480,$65.14 ,14,AVERAGE,0.45,"$96,400 ","$65,650 ",46.8393,,,
Acct:36074500110120000,1006 NANCY LN,,,,1978,1978,,ONE STORY,1467,$59.86 ,1467,$59.86 ,14,FAIR,0.5,"$87,820 ","$56,530 ",55.3511,,,
Acct:36074500100170000,1009 NANCY LN,,,,1977,1977,,ONE STORY,1445,$55.31 ,1445,$55.31 ,14,FAIR,0.55,"$79,930 ","$56,150 ",42.3508,,,
