Account Number,Property Address,Permit Codes,Permit Amt,Contrib Amt,Yr Built,Eff Yr Built,Addl Impr Amt,Num Stories,Tot Liv Area SF,Tot Living PSF,Living Area,Living Area PSF,Bldg Class,Desirability,Depr Pct,Market Val,Prior Mkt Val,Mkt Change Pct,Sale Date,Sale Desc,Adj Sale Price
Acct:00000617248000000,729 DEERWOOD DR,,,,1956,1956,,ONE STORY,1188,$39.81 ,1188,$39.81 ,4,AVERAGE,0.5,"$47,300 ","$31,400 ",50.6369,,,
Acct:00000617404000000,730 DEERWOOD DR,,,,1956,1956,"$4,000 ",ONE STORY,916,$47.66 ,916,$47.66 ,4,AVERAGE,0.5,"$43,660 ","$29,310 ",48.9594,,,
Acct:00000617251000000,735 DEERWOOD DR,,,,1956,1956,,ONE STORY,928,$46.17 ,928,$46.17 ,4,AVERAGE,0.5,"$42,850 ","$35,960 ",19.1602,,,
Acct:00000617401000000,736 DEERWOOD DR,,,,1956,1956,"$3,000 ",ONE STORY,954,$46.18 ,954,$46.18 ,4,AVERAGE,0.5,"$44,060 ","$37,590 ",17.212,,,
Acct:00000617254000000,739 DEERWOOD DR,,,,1956,1956,"$3,000 ",ONE STORY,972,$46.30 ,972,$46.30 ,4,AVERAGE,0.5,"$45,000 ","$27,150 ",65.7459,,,
Acct:00000617398000000,740 DEERWOOD DR,,,,1956,1956,,ONE STORY,895,$49.03 ,895,$49.03 ,4,AVERAGE,0.5,"$43,880 ","$36,760 ",19.3689,,,
Acct:00000617257000000,745 DEERWOOD DR,,,,1956,1956,,ONE STORY,886,$47.73 ,886,$47.73 ,4,AVERAGE,0.5,"$42,290 ","$31,020 ",36.3314,,,
Acct:00000617395000000,746 DEERWOOD DR,,,,1956,1956,,ONE STORY,1188,$38.35 ,1188,$38.35 ,4,AVERAGE,0.5,"$45,560 ","$23,380 ",94.8674,8/30/12,POOR CONDITION AT TIME OF SALE,"$22,500 "
Acct:00000617260000000,749 DEERWOOD DR,,,,1956,1956,"$3,000 ",ONE STORY,882,$43.08 ,882,$43.08 ,4,AVERAGE,0.5,"$38,000 ","$35,730 ",6.3532,,,
Acct:00000617392000000,750 DEERWOOD DR,,,,1956,1956,,ONE STORY,896,$47.35 ,896,$47.35 ,4,AVERAGE,0.5,"$42,430 ","$31,110 ",36.387,,,
Acct:00000617263000000,755 DEERWOOD DR,,,,1956,1956,,ONE STORY,900,$48.17 ,900,$48.17 ,4,AVERAGE,0.5,"$43,350 ","$31,680 ",36.8371,,,
Acct:00000617389000000,756 DEERWOOD DR,,,,1956,1956,,ONE STORY,916,$47.64 ,916,$47.64 ,4,AVERAGE,0.5,"$43,640 ","$27,140 ",60.7959,,,
Acct:00000617386000000,760 DEERWOOD DR,,,,1956,1970,"$12,240 ",ONE STORY,1399,$48.18 ,919,$73.34 ,4,VERY GOOD,0.35,"$67,400 ","$57,670 ",16.8719,,,
Acct:00000617266000000,765 DEERWOOD DR,,,,1956,1956,,ONE STORY,928,$46.15 ,928,$46.15 ,4,AVERAGE,0.5,"$42,830 ","$26,770 ",59.9925,,,
Acct:00000617383000000,766 DEERWOOD DR,,,,1956,1956,,ONE STORY,807,$52.14 ,807,$52.14 ,4,AVERAGE,0.5,"$42,080 ","$30,900 ",36.1812,,,
Acct:00000617269000000,769 DEERWOOD DR,,,,1956,1956,,ONE STORY,1184,$42.46 ,1184,$42.46 ,4,AVERAGE,0.5,"$50,270 ","$35,930 ",39.9109,,,
Acct:00000617380000000,770 DEERWOOD DR,,,,1956,1956,,ONE STORY,1188,$38.35 ,1188,$38.35 ,4,AVERAGE,0.5,"$45,560 ","$33,040 ",37.8935,,,
Acct:00000617272000000,775 DEERWOOD DR,,,,1956,1956,,ONE STORY,886,$47.73 ,886,$47.73 ,4,AVERAGE,0.5,"$42,290 ","$31,020 ",36.3314,,,
Acct:00000617377000000,776 DEERWOOD DR,,,,1956,1956,,ONE STORY,872,$47.86 ,872,$47.86 ,4,AVERAGE,0.5,"$41,730 ","$35,100 ",18.8889,,,
Acct:00000617374000000,780 DEERWOOD DR,,,,1956,1956,$750 ,ONE STORY,1900,$32.31 ,1900,$32.31 ,4,AVERAGE,0.5,"$61,380 ","$50,390 ",21.8099,,,
Acct:00000617422000000,705 EMBERWOOD DR,,,,1956,1956,"$4,600 ",ONE STORY,1014,$47.87 ,1014,$47.87 ,4,AVERAGE,0.5,"$48,540 ","$36,640 ",32.4782,,,
Acct:00000616354000000,706 EMBERWOOD DR,,,,1956,1956,,ONE STORY,1004,$37.45 ,1004,$37.45 ,4,FAIR,0.6,"$37,600 ","$28,000 ",34.2857,,,
Acct:00000617425000000,709 EMBERWOOD DR,,,,1956,1956,,ONE STORY,972,$44.34 ,972,$44.34 ,4,AVERAGE,0.5,"$43,100 ","$31,520 ",36.7386,,,
Acct:00000616351000000,710 EMBERWOOD DR,,,,1956,1956,"$4,992 ",ONE STORY,1052,$45.06 ,1052,$45.06 ,4,AVERAGE,0.5,"$47,400 ","$31,560 ",50.1901,,,
Acct:00000617428000000,715 EMBERWOOD DR,,,,1956,1956,"$1,500 ",ONE STORY,1284,$40.16 ,1284,$40.16 ,4,AVERAGE,0.5,"$51,570 ","$43,020 ",19.8745,,,
Acct:00000616348000000,716 EMBERWOOD DR,,,,1956,1956,,ONE STORY,972,$46.51 ,972,$46.51 ,4,AVERAGE,0.5,"$45,210 ","$27,890 ",62.1011,,,
Acct:00000617431000000,719 EMBERWOOD DR,,,,1956,1956,,ONE STORY,1074,$40.04 ,1074,$40.04 ,4,AVERAGE,0.5,"$43,000 ","$32,900 ",30.6991,,,
Acct:00000616345000000,720 EMBERWOOD DR,,,,1956,1956,,ONE STORY,956,$46.28 ,956,$46.28 ,4,AVERAGE,0.5,"$44,240 ","$27,420 ",61.3421,,,
Acct:00000617434000000,725 EMBERWOOD DR,,,,1956,1956,"$6,006 ",ONE STORY,1284,$37.05 ,972,$48.94 ,4,AVERAGE,0.5,"$47,570 ","$40,980 ",16.081,,,
Acct:00000616342000000,726 EMBERWOOD DR,,,,1956,1956,"$3,500 ",ONE STORY,968,$55.98 ,968,$55.98 ,4,VERY GOOD,0.4,"$54,190 ","$45,490 ",19.1251,,,
Acct:00000617437000000,729 EMBERWOOD DR,,,,1956,1956,,ONE STORY,1266,$41.69 ,1266,$41.69 ,4,AVERAGE,0.5,"$52,780 ","$43,600 ",21.055,,,
Acct:00000616339000000,730 EMBERWOOD DR,,,,1956,1956,"$3,000 ",ONE STORY,1004,$43.86 ,1004,$43.86 ,4,AVERAGE,0.5,"$44,040 ","$28,940 ",52.1769,,,
Acct:00000617440000000,735 EMBERWOOD DR,,,,1956,1956,,ONE STORY,972,$45.80 ,972,$45.80 ,4,AVERAGE,0.5,"$44,520 ","$27,550 ",61.5971,,,
Acct:00000616336000000,736 EMBERWOOD DR,,,,1956,1956,,ONE STORY,972,$44.37 ,972,$44.37 ,4,AVERAGE,0.5,"$43,130 ","$26,900 ",60.3346,,,
Acct:00000617443000000,739 EMBERWOOD DR,,,,1956,1956,,ONE STORY,972,$44.34 ,972,$44.34 ,4,AVERAGE,0.5,"$43,100 ","$36,150 ",19.2254,,,
Acct:00000616333000000,740 EMBERWOOD DR,,,,1956,1956,,ONE STORY,1836,$34.72 ,1836,$34.72 ,4,AVERAGE,0.5,"$63,740 ","$52,030 ",22.5062,,,
Acct:00000617446000000,745 EMBERWOOD DR,,,,1956,1956,,ONE STORY,2000,$31.93 ,2000,$31.93 ,4,AVERAGE,0.5,"$63,860 ","$44,300 ",44.1535,,,
Acct:00000616330000000,746 EMBERWOOD DR,,,,1956,1956,"$4,400 ",ONE STORY,948,$48.16 ,948,$48.16 ,4,AVERAGE,0.5,"$45,660 ","$39,140 ",16.6582,,,
Acct:00000617449000000,749 EMBERWOOD DR,,,,1956,1995,"$7,290 ",ONE STORY,1330,$53.06 ,1006,$70.15 ,4,VERY GOOD,0.2,"$70,570 ","$67,130 ",5.1244,3/12/15,REMODEL BEFORE SALE,"$69,900 "
Acct:00000616327000000,750 EMBERWOOD DR,,,,1956,1956,,ONE STORY,968,$44.41 ,968,$44.41 ,4,AVERAGE,0.5,"$42,990 ","$31,450 ",36.6932,,,
Acct:00000617452000000,755 EMBERWOOD DR,,,,1956,1956,,ONE STORY,1014,$45.25 ,1014,$45.25 ,4,AVERAGE,0.5,"$45,880 ","$33,230 ",38.068,,,
Acct:00000616324000000,756 EMBERWOOD DR,0,"$7,000 ",$0 ,1956,1956,,ONE STORY,1256,$39.23 ,1256,$39.23 ,4,AVERAGE,0.5,"$49,270 ","$35,320 ",39.496,,,
Acct:00000616321000000,760 EMBERWOOD DR,,,,1956,1956,,ONE STORY,972,$44.37 ,972,$44.37 ,4,AVERAGE,0.5,"$43,130 ","$36,170 ",19.2425,,,
Acct:00000617458000000,765 EMBERWOOD DR,,,,1936,1936,,ONE STORY,1284,$39.03 ,1284,$39.03 ,4,AVERAGE,0.5,"$50,110 ","$35,840 ",39.8158,,,
Acct:00000616318000000,766 EMBERWOOD DR,,,,1956,1956,"$3,000 ",ONE STORY,972,$44.38 ,972,$44.38 ,4,AVERAGE,0.5,"$43,140 ","$36,880 ",16.974,,,
Acct:00000617461000000,769 EMBERWOOD DR,,,,1956,1956,,ONE STORY,954,$44.65 ,954,$44.65 ,4,AVERAGE,0.5,"$42,600 ","$35,770 ",19.0942,,,
Acct:00000616315000000,770 EMBERWOOD DR,,,,1956,2010,"$1,500 ",ONE STORY,1260,$66.39 ,1260,$66.39 ,4,VERY GOOD,0.05,"$83,650 ","$37,870 ",120.8872,10/8/15,SHORT SALE,"$40,000 "
Acct:00000617464000000,775 EMBERWOOD DR,,,,1956,1956,,ONE STORY,972,$44.34 ,972,$44.34 ,4,AVERAGE,0.5,"$43,100 ","$31,520 ",36.7386,,,
Acct:00000616312000000,776 EMBERWOOD DR,,,,1956,1956,,ONE STORY,968,$45.88 ,968,$45.88 ,4,AVERAGE,0.5,"$44,410 ","$37,160 ",19.5102,,,
Acct:00000617467000000,779 EMBERWOOD DR,,,,1956,1956,"$3,000 ",ONE STORY,1014,$43.70 ,1014,$43.70 ,4,AVERAGE,0.5,"$44,310 ","$33,420 ",32.5853,,,
Acct:00000616309000000,780 EMBERWOOD DR,,,,1956,1956,,ONE STORY,1004,$43.94 ,1004,$43.94 ,4,AVERAGE,0.5,"$44,120 ","$36,940 ",19.4369,,,
Acct:00000617470000000,785 EMBERWOOD DR,,,,1956,1956,"$7,056 ",ONE STORY,1284,$50.27 ,1284,$50.27 ,4,VERY GOOD,0.4,"$64,550 ","$54,280 ",18.9204,,,
Acct:00000616306000000,786 EMBERWOOD DR,,,,1956,1956,"$5,500 ",ONE STORY,1284,$31.32 ,972,$41.37 ,4,FAIR,0.6,"$40,210 ","$38,980 ",3.1555,,,
Acct:00000616357000000,705 FAIRWOOD DR,,,,1957,1957,,ONE STORY,1034,$44.82 ,1034,$44.82 ,4,AVERAGE,0.5,"$46,340 ","$36,810 ",25.8897,,,
Acct:00000616546000000,706 FAIRWOOD DR,,,,1957,1957,,ONE STORY,1008,$46.24 ,1008,$46.24 ,4,AVERAGE,0.5,"$46,610 ","$29,510 ",57.9465,,,
Acct:00000616360000000,709 FAIRWOOD DR,,,,1957,1957,"$3,000 ",ONE STORY,1266,$36.90 ,1014,$46.07 ,4,AVERAGE,0.5,"$46,720 ","$26,840 ",74.0686,,,
Acct:00000616543000000,710 FAIRWOOD DR,,,,1957,1957,,ONE STORY,1004,$45.53 ,1004,$45.53 ,4,AVERAGE,0.5,"$45,710 ","$22,890 ",99.6942,,,
Acct:00000616363000000,715 FAIRWOOD DR,,,,1957,2000,"$3,000 ",ONE STORY,1956,$58.54 ,1956,$58.54 ,4,VERY GOOD,0.15,"$114,510 ","$50,650 ",126.0809,8/7/15,REMODEL BEFORE SALE,"$114,000 "
Acct:00000616540000000,716 FAIRWOOD DR,,,,1959,1959,,ONE STORY,1034,$52.15 ,1034,$52.15 ,4,VERY GOOD,0.4,"$53,920 ","$44,470 ",21.2503,,,
Acct:00000616366000000,719 FAIRWOOD DR,,,,1957,1957,,ONE STORY,1292,$26.90 ,1292,$26.90 ,4,POOR,0.7,"$34,750 ","$34,750 ",0,1/6/15,FORECLOSURE,"$34,745 "
Acct:00000616537000000,720 FAIRWOOD DR,,,,1957,1957,,ONE STORY,1034,$44.79 ,1034,$44.79 ,4,AVERAGE,0.5,"$46,310 ","$37,830 ",22.4161,,,
Acct:00000616369000000,725 FAIRWOOD DR,,,,1957,1957,,ONE STORY,998,$45.36 ,998,$45.36 ,4,AVERAGE,0.5,"$45,270 ","$32,860 ",37.7663,,,
Acct:00000616534000000,726 FAIRWOOD DR,,,,1957,1957,"$4,247 ",ONE STORY,994,$46.19 ,994,$46.19 ,4,AVERAGE,0.5,"$45,910 ","$39,290 ",16.8491,,,
Acct:00000616372000000,729 FAIRWOOD DR,,,,1957,1957,"$3,500 ",ONE STORY,1034,$44.90 ,1034,$44.90 ,4,AVERAGE,0.5,"$46,430 ","$34,920 ",32.9611,,,
Acct:00000616531000000,730 FAIRWOOD DR,,,,1957,1957,,ONE STORY,1008,$44.78 ,1008,$44.78 ,4,AVERAGE,0.5,"$45,140 ","$34,820 ",29.6381,,,
Acct:00000616375000000,735 FAIRWOOD DR,,,,1957,1957,$800 ,ONE STORY,1266,$42.99 ,1266,$42.99 ,4,GOOD,0.45,"$54,420 ","$45,040 ",20.8259,,,
Acct:00000616528000000,736 FAIRWOOD DR,,,,1957,1957,,ONE STORY,1256,$47.98 ,1256,$47.98 ,4,VERY GOOD,0.4,"$60,260 ","$49,350 ",22.1074,,,
Acct:00000616378000000,739 FAIRWOOD DR,,,,1957,1957,"$2,500 ",ONE STORY,972,$47.70 ,972,$47.70 ,4,GOOD,0.45,"$46,360 ","$39,240 ",18.1448,,,
Acct:00000616525000000,740 FAIRWOOD DR,,,,1957,1957,,ONE STORY,998,$45.36 ,998,$45.36 ,4,AVERAGE,0.5,"$45,270 ","$37,820 ",19.6986,,,
Acct:00000616381000000,745 FAIRWOOD DR,,,,1957,1957,,ONE STORY,926,$52.18 ,926,$52.18 ,4,GOOD,0.45,"$48,320 ","$40,170 ",20.2888,,,
Acct:00000616522000000,746 FAIRWOOD DR,,,,1957,1957,"$3,000 ",ONE STORY,972,$45.32 ,972,$45.32 ,4,AVERAGE,0.5,"$44,050 ","$37,580 ",17.2166,,,
Acct:00000616384000000,749 FAIRWOOD DR,,,,1959,1959,,ONE STORY,1284,$41.36 ,1284,$41.36 ,4,AVERAGE,0.5,"$53,100 ","$41,400 ",28.2609,6/13/14,CASH SALE,"$40,000 "
Acct:00000616519000000,750 FAIRWOOD DR,,,,1957,1957,"$5,000 ",ONE STORY,968,$47.43 ,968,$47.43 ,4,AVERAGE,0.5,"$45,910 ","$22,980 ",99.7824,,,
Acct:00000616387000000,755 FAIRWOOD DR,,,,1957,1957,,ONE STORY,965,$45.81 ,965,$45.81 ,4,AVERAGE,0.5,"$44,210 ","$37,010 ",19.4542,,,
Acct:00000616516000000,756 FAIRWOOD DR,,,,1957,1957,,ONE STORY,1020,$44.57 ,1020,$44.57 ,4,AVERAGE,0.5,"$45,460 ","$32,980 ",37.8411,,,
Acct:00000616390000000,759 FAIRWOOD DR,,,,1957,1957,,ONE STORY,922,$48.02 ,922,$48.02 ,4,AVERAGE,0.5,"$44,270 ","$37,060 ",19.4549,,,
Acct:00000616513000000,760 FAIRWOOD DR,,,,1957,1957,$600 ,ONE STORY,1004,$48.64 ,1004,$48.64 ,4,GOOD,0.45,"$48,830 ","$40,700 ",19.9754,,,
Acct:00000616393000000,765 FAIRWOOD DR,,,,1957,1957,,ONE STORY,972,$45.80 ,972,$45.80 ,4,AVERAGE,0.5,"$44,520 ","$32,400 ",37.4074,,,
Acct:00000616510000000,766 FAIRWOOD DR,,,,1957,1957,"$4,900 ",ONE STORY,972,$48.71 ,972,$48.71 ,4,AVERAGE,0.5,"$47,350 ","$40,550 ",16.7694,,,
Acct:00000616396000000,769 FAIRWOOD DR,,,,1957,1957,,ONE STORY,952,$47.74 ,952,$47.74 ,4,AVERAGE,0.5,"$45,450 ","$27,980 ",62.4375,,,
