Account Number,Property Address,Permit Codes,Permit Amt,Contrib Amt,Yr Built,Eff Yr Built,Addl Impr Amt,Num Stories,Tot Liv Area SF,Tot Living PSF,Living Area,Living Area PSF,Bldg Class,Desirability,Depr Pct,Market Val,Prior Mkt Val,Mkt Change Pct,Sale Date,Sale Desc,Adj Sale Price
Acct:160206800R0200000,455 JONES ST,,,,1982,1982,,ONE STORY,1206,$54.07 ,1206,$54.07 ,14,GOOD,0.35,"$65,210 ","$57,520 ",13.3693,,,
Acct:160206800Q0240000,460 JONES ST,,,,1982,1982,,ONE STORY,1243,$43.73 ,1243,$43.73 ,14,FAIR,0.5,"$54,360 ","$48,260 ",12.6399,,,
Acct:160206800R0210000,461 JONES ST,,,,1982,1982,,ONE STORY,1200,$54.45 ,1200,$54.45 ,14,GOOD,0.35,"$65,340 ","$57,630 ",13.3784,,,
Acct:160206800Q0250000,462 JONES ST,,,,1982,1982,"$1,800 ",ONE STORY,1011,$59.43 ,1011,$59.43 ,14,GOOD,0.35,"$60,080 ","$53,410 ",12.4883,11/8/13,REMODEL AFTER SALE,"$26,000 "
Acct:160206800R0220000,463 JONES ST,,,,1982,1982,,ONE STORY,1200,$52.38 ,1200,$52.38 ,14,AVERAGE,0.4,"$62,850 ","$55,510 ",13.2228,,,
Acct:160206800Q0220000,464 JONES ST,,,,1982,1982,,ONE STORY,1206,$45.15 ,1206,$45.15 ,14,FAIR,0.5,"$54,450 ","$48,340 ",12.6396,,,
Acct:160206800R0230000,465 JONES ST,,,,1982,1982,,ONE STORY,917,$56.96 ,917,$56.96 ,14,AVERAGE,0.4,"$52,230 ","$46,450 ",12.4435,,,
Acct:160206800Q0230000,466 JONES ST,,,,1982,1982,,ONE STORY,1089,$51.67 ,1089,$51.67 ,14,AVERAGE,0.4,"$56,270 ","$49,900 ",12.7655,,,
Acct:160206800R0240000,469 JONES ST,,,,1983,1983,,ONE STORY,1200,$44.38 ,1200,$44.38 ,14,FAIR,0.5,"$53,260 ","$40,460 ",31.6362,,,
Acct:160206800Q0200000,472 JONES ST,,,,1982,1982,,ONE STORY,1089,$56.61 ,1089,$56.61 ,14,GOOD,0.35,"$61,650 ","$54,480 ",13.1608,,,
Acct:160206800R0250000,473 JONES ST,,,,1983,1983,,ONE STORY,940,$56.94 ,940,$56.94 ,14,AVERAGE,0.4,"$53,520 ","$47,550 ",12.5552,,,
Acct:160206800Q0210000,474 JONES ST,,,,1982,1982,,ONE STORY,1253,$50.30 ,1253,$50.30 ,14,GOOD,0.35,"$63,020 ","$55,650 ",13.2435,,,
Acct:160206800Q0180000,476 JONES ST,,,,1982,1982,,ONE STORY,1243,$59.23 ,1243,$59.23 ,14,VERY GOOD,0.3,"$73,620 ","$60,990 ",20.7083,3/18/13,MARKET SALE,"$55,000 "
Acct:160206800Q0190000,478 JONES ST,,,,1982,1982,,ONE STORY,1181,$50.80 ,1181,$50.80 ,14,GOOD,0.35,"$60,000 ","$53,070 ",13.0582,8/2/12,RELOCATION,"$43,000 "
Acct:160206900M0550000,400 JUSTICE DR,,,,1983,1983,,ONE STORY,1089,$56.73 ,1089,$56.73 ,14,AVERAGE,0.4,"$61,780 ","$53,000 ",16.566,,,
Acct:160206900Q01A0000,401 JUSTICE DR,,,,1983,1983,,ONE STORY,917,$60.52 ,917,$60.52 ,14,GOOD,0.35,"$55,500 ","$49,240 ",12.7132,,,
Acct:160206900M0560000,402 JUSTICE DR,,,,1983,1983,,ONE STORY,1206,$52.68 ,1206,$52.68 ,14,AVERAGE,0.4,"$63,530 ","$48,630 ",30.6395,,,
Acct:160206900Q01B0000,403 JUSTICE DR,,,,1983,1983,$980 ,ONE STORY,1206,$53.49 ,1206,$53.49 ,14,AVERAGE,0.4,"$64,510 ","$57,060 ",13.0564,,,
Acct:160206900M0530000,404 JUSTICE DR,,,,1983,1983,,ONE STORY,1181,$47.74 ,1181,$47.74 ,14,AVERAGE,0.4,"$56,380 ","$49,990 ",12.7826,,,
Acct:160206900Q02B0000,405 JUSTICE DR,,,,1983,1983,,ONE STORY,1089,$54.59 ,1089,$54.59 ,14,AVERAGE,0.4,"$59,450 ","$52,600 ",13.0228,,,
Acct:160206900M0540000,406 JUSTICE DR,,,,1983,1983,,ONE STORY,1448,$46.37 ,1448,$46.37 ,14,AVERAGE,0.4,"$67,150 ","$59,170 ",13.4866,,,
Acct:160206900Q02A0000,407 JUSTICE DR,,,,1983,1983,$800 ,ONE STORY,1011,$60.09 ,1011,$60.09 ,14,GOOD,0.35,"$60,750 ","$53,830 ",12.8553,,,
Acct:160206900M0510000,408 JUSTICE DR,,,,1983,1983,,ONE STORY,1015,$60.08 ,1015,$60.08 ,14,GOOD,0.35,"$60,980 ","$53,910 ",13.1145,,,
Acct:160206900Q03A0000,409 JUSTICE DR,,,,1983,1983,,ONE STORY,1089,$62.54 ,1089,$62.54 ,14,VERY GOOD,0.3,"$68,110 ","$56,630 ",20.2719,,,
Acct:160206900M0520000,410 JUSTICE DR,,,,1983,1983,"$3,120 ",ONE STORY,1200,$52.14 ,1200,$52.14 ,14,AVERAGE,0.4,"$62,570 ","$55,730 ",12.2735,,,
Acct:160206900Q03B0000,411 JUSTICE DR,,,,1983,1983,,ONE STORY,1011,$54.20 ,1011,$54.20 ,14,AVERAGE,0.4,"$54,800 ","$48,640 ",12.6645,,,
Acct:160206900M0490000,412 JUSTICE DR,,,,1983,1983,,ONE STORY,1206,$52.68 ,1206,$52.68 ,14,AVERAGE,0.4,"$63,530 ","$56,080 ",13.2846,,,
Acct:160206900Q04B0000,413 JUSTICE DR,,,,1983,1983,,ONE STORY,917,$56.96 ,917,$56.96 ,14,AVERAGE,0.4,"$52,230 ","$46,450 ",12.4435,,,
Acct:160206900M0500000,414 JUSTICE DR,,,,1983,1983,,ONE STORY,993,$58.30 ,993,$58.30 ,14,GOOD,0.35,"$57,890 ","$51,270 ",12.912,,,
Acct:160206900Q04A0000,415 JUSTICE DR,,,,1983,1983,,ONE STORY,1206,$52.68 ,1206,$52.68 ,14,AVERAGE,0.4,"$63,530 ","$56,080 ",13.2846,,,
Acct:160206900M0470000,416 JUSTICE DR,,,,1983,1983,,ONE STORY,917,$60.52 ,917,$60.52 ,14,GOOD,0.35,"$55,500 ","$49,240 ",12.7132,,,
Acct:160206900Q05A0000,417 JUSTICE DR,,,,1983,1983,,ONE STORY,917,$56.96 ,917,$56.96 ,14,AVERAGE,0.4,"$52,230 ","$46,450 ",12.4435,,,
Acct:160206900M0480000,418 JUSTICE DR,,,,1983,1983,"$8,000 ",ONE STORY,1085,$64.04 ,1085,$64.04 ,14,GOOD,0.35,"$69,480 ","$62,330 ",11.4712,,,
Acct:160206900Q05B0000,419 JUSTICE DR,,,,1983,1983,,ONE STORY,1206,$53.96 ,1206,$53.96 ,14,AVERAGE,0.4,"$65,070 ","$57,390 ",13.3821,,,
Acct:160206900M0450000,420 JUSTICE DR,,,,1983,1983,,ONE STORY,1206,$56.17 ,1206,$56.17 ,14,GOOD,0.35,"$67,740 ","$59,670 ",13.5244,,,
Acct:160206900Q06B0000,421 JUSTICE DR,,,,1983,1983,,ONE STORY,917,$60.52 ,917,$60.52 ,14,GOOD,0.35,"$55,500 ","$49,240 ",12.7132,,,
Acct:160206900M0460000,422 JUSTICE DR,,,,1983,1983,,ONE STORY,1257,$50.27 ,1257,$50.27 ,14,GOOD,0.35,"$63,190 ","$55,790 ",13.264,12/4/13,FORECLOSURE,"$36,000 "
Acct:160206900Q06A0000,423 JUSTICE DR,,,,1983,1983,,ONE STORY,1206,$56.17 ,1206,$56.17 ,14,GOOD,0.35,"$67,740 ","$59,670 ",13.5244,,,
Acct:160206900M0430000,424 JUSTICE DR,,,,1983,1983,,ONE STORY,1485,$47.19 ,1485,$47.19 ,14,AVERAGE,0.4,"$70,070 ","$61,660 ",13.6393,,,
Acct:160206900Q07A0000,425 JUSTICE DR,,,,1983,1983,,ONE STORY,917,$60.52 ,917,$60.52 ,14,GOOD,0.35,"$55,500 ","$49,240 ",12.7132,,,
Acct:160206900M0440000,426 JUSTICE DR,,,,1983,1983,,ONE STORY,917,$64.09 ,917,$64.09 ,14,VERY GOOD,0.3,"$58,770 ","$52,020 ",12.9758,10/4/13,REMODEL AFTER SALE,"$42,000 "
Acct:160206900Q07B0000,427 JUSTICE DR,,,,1983,1983,,ONE STORY,1084,$60.11 ,1084,$60.11 ,14,VERY GOOD,0.3,"$65,160 ","$57,470 ",13.3809,,,
Acct:160206900M0410000,428 JUSTICE DR,,,,1983,1983,,ONE STORY,1206,$57.55 ,1206,$57.55 ,14,GOOD,0.35,"$69,400 ","$61,090 ",13.6029,,,
Acct:160206900Q08B0000,429 JUSTICE DR,,,,1983,1983,,ONE STORY,1243,$57.09 ,1243,$57.09 ,14,GOOD,0.35,"$70,960 ","$62,420 ",13.6815,,,
Acct:160206900M0420000,430 JUSTICE DR,,,,1983,1983,,ONE STORY,993,$58.30 ,993,$58.30 ,14,GOOD,0.35,"$57,890 ","$51,270 ",12.912,,,
Acct:160206900Q08A0000,431 JUSTICE DR,,,,1983,1983,,ONE STORY,1011,$55.73 ,1011,$55.73 ,14,AVERAGE,0.4,"$56,340 ","$49,950 ",12.7928,,,
Acct:160206900M0390000,432 JUSTICE DR,,,,1983,1983,,ONE STORY,1206,$56.17 ,1206,$56.17 ,14,GOOD,0.35,"$67,740 ","$59,670 ",13.5244,,,
Acct:160206900Q09A0000,433 JUSTICE DR,,,,1983,1983,,ONE STORY,1302,$50.50 ,1302,$50.50 ,14,GOOD,0.35,"$65,750 ","$57,980 ",13.4012,,,
Acct:160206900M0400000,434 JUSTICE DR,,,,1983,1983,"$8,000 ",ONE STORY,917,$58.55 ,917,$58.55 ,14,FAIR,0.5,"$53,690 ","$43,300 ",23.9954,1/10/14,FORECLOSURE,"$37,100 "
Acct:160206900Q09B0000,435 JUSTICE DR,,,,1983,1983,"$2,205 ",ONE STORY,1321,$50.11 ,1321,$50.11 ,14,GOOD,0.35,"$66,200 ","$58,680 ",12.8153,,,
Acct:160206900M0370000,436 JUSTICE DR,,,,1983,1983,,ONE STORY,1206,$53.96 ,1206,$53.96 ,14,AVERAGE,0.4,"$65,070 ","$57,390 ",13.3821,,,
Acct:160206900Q10B0000,437 JUSTICE DR,,,,1983,1983,,ONE STORY,1243,$53.50 ,1243,$53.50 ,14,AVERAGE,0.4,"$66,500 ","$58,610 ",13.4619,,,
Acct:160206900M0380000,438 JUSTICE DR,,,,1983,1983,,ONE STORY,1181,$50.80 ,1181,$50.80 ,14,GOOD,0.35,"$60,000 ","$53,070 ",13.0582,,,
Acct:160206900Q10A0000,439 JUSTICE DR,,,,1983,1983,,ONE STORY,1015,$54.15 ,1015,$54.15 ,14,AVERAGE,0.4,"$54,960 ","$48,780 ",12.6691,,,
Acct:160206900M0350000,440 JUSTICE DR,,,,1983,1983,,ONE STORY,1181,$47.74 ,1181,$47.74 ,14,AVERAGE,0.4,"$56,380 ","$49,990 ",12.7826,,,
Acct:160206900Q11A0000,441 JUSTICE DR,,,,1983,1983,,ONE STORY,917,$60.52 ,917,$60.52 ,14,GOOD,0.35,"$55,500 ","$49,240 ",12.7132,,,
Acct:160206900M0360000,442 JUSTICE DR,,,,1983,1983,"$8,000 ",ONE STORY,940,$55.35 ,940,$55.35 ,14,FAIR,0.5,"$52,030 ","$43,710 ",19.0345,8/8/13,FORECLOSURE,"$43,000 "
Acct:160206900Q11B0000,443 JUSTICE DR,,,,1983,2005,,ONE STORY,1206,$70.65 ,1206,$70.65 ,14,VERY GOOD,0.1,"$85,200 ","$83,290 ",2.2932,3/3/15,CASH SALE,"$85,200 "
Acct:160206900M0330000,444 JUSTICE DR,,,,1983,1983,,ONE STORY,1448,$49.49 ,1448,$49.49 ,14,GOOD,0.35,"$71,660 ","$63,020 ",13.7099,,,
Acct:160206900Q12B0000,445 JUSTICE DR,,,,1983,1983,,ONE STORY,1084,$64.28 ,1084,$64.28 ,14,VERY GOOD,0.3,"$69,680 ","$61,320 ",13.6334,,,
Acct:160206900M0340000,446 JUSTICE DR,,,,1983,2006,,ONE STORY,1243,$69.68 ,1243,$69.68 ,14,GOOD,0.15,"$86,610 ","$60,990 ",42.0069,6/30/15,MARKET SALE,"$85,100 "
Acct:160206900Q12A0000,447 JUSTICE DR,,,,1983,1983,"$8,812 ",ONE STORY,1448,$56.73 ,1448,$56.73 ,14,GOOD,0.35,"$82,140 ","$73,250 ",12.1365,,,
Acct:160206900M0310000,448 JUSTICE DR,,,,1983,1983,,ONE STORY,1015,$54.15 ,1015,$54.15 ,14,AVERAGE,0.4,"$54,960 ","$48,780 ",12.6691,,,
Acct:160206900Q13A0000,449 JUSTICE DR,,,,1983,1983,,ONE STORY,917,$64.09 ,917,$64.09 ,14,VERY GOOD,0.3,"$58,770 ","$52,020 ",12.9758,7/31/12,MARKET SALE,"$56,000 "
Acct:160206900M0320000,450 JUSTICE DR,,,,1983,1983,,ONE STORY,1243,$55.74 ,1243,$55.74 ,14,GOOD,0.35,"$69,290 ","$60,990 ",13.6088,,,
Acct:160206900Q13B0000,451 JUSTICE DR,,,,1983,1983,,ONE STORY,1206,$61.14 ,1206,$61.14 ,14,VERY GOOD,0.3,"$73,740 ","$64,790 ",13.8139,,,
Acct:160206900M0290000,452 JUSTICE DR,,,,1983,1983,,ONE STORY,1011,$57.65 ,1011,$57.65 ,14,GOOD,0.35,"$58,280 ","$51,610 ",12.9239,,,
Acct:160206900Q14B0000,453 JUSTICE DR,,,,1983,1983,"$1,764 ",ONE STORY,1257,$53.00 ,1257,$53.00 ,14,GOOD,0.35,"$66,620 ","$58,980 ",12.9535,,,
Acct:160206900M0300000,454 JUSTICE DR,,,,1983,1983,,ONE STORY,1235,$50.41 ,1235,$50.41 ,14,GOOD,0.35,"$62,260 ","$55,000 ",13.2,,,
Acct:160206900Q14A0000,455 JUSTICE DR,,,,1983,1983,,ONE STORY,1054,$59.81 ,1054,$59.81 ,14,GOOD,0.35,"$63,040 ","$55,670 ",13.2387,,,
Acct:160206800V0010000,467 JUSTICE DR,,,,1982,1982,,ONE STORY,1200,$51.09 ,1200,$51.09 ,14,AVERAGE,0.4,"$61,310 ","$54,190 ",13.139,,,
Acct:160206800V0020000,471 JUSTICE DR,,,,1982,1982,,ONE STORY,917,$60.52 ,917,$60.52 ,14,GOOD,0.35,"$55,500 ","$49,240 ",12.7132,,,
Acct:160206900K0430000,400 VINCENT ST,,,,1984,1984,,ONE STORY,917,$51.94 ,917,$51.94 ,14,FAIR,0.5,"$47,630 ","$42,530 ",11.9915,,,
Acct:160206900M0010000,401 VINCENT ST,,,,1983,1983,"$1,440 ",ONE STORY,1243,$54.66 ,1243,$54.66 ,14,AVERAGE,0.4,"$67,940 ","$60,050 ",13.1391,,,
Acct:160206900K0440000,402 VINCENT ST,,,,1984,1990,,ONE STORY,917,$67.66 ,917,$67.66 ,14,VERY GOOD,0.25,"$62,040 ","$54,810 ",13.191,8/27/13,MARKET SALE,"$55,000 "
Acct:160206900M0020000,403 VINCENT ST,,,,1983,1983,,ONE STORY,993,$60.84 ,993,$60.84 ,14,GOOD,0.35,"$60,410 ","$53,420 ",13.085,,,
Acct:160206900K0410000,404 VINCENT ST,,,,1984,1984,,ONE STORY,1724,$45.96 ,1724,$45.96 ,14,GOOD,0.35,"$79,230 ","$69,470 ",14.0492,,,
