Account Number,Property Address,Permit Codes,Permit Amt,Contrib Amt,Yr Built,Eff Yr Built,Addl Impr Amt,Num Stories,Tot Liv Area SF,Tot Living PSF,Living Area,Living Area PSF,Bldg Class,Desirability,Depr Pct,Market Val,Prior Mkt Val,Mkt Change Pct,Sale Date,Sale Desc,Adj Sale Price
Acct:00000644260000000,1704 TRADE WINDS DR,,,,1972,1972,"$8,978 ",ONE STORY,1852,$48.44 ,1453,$61.74 ,14,EXCELLENT,0.3,"$89,710 ","$79,700 ",12.5596,,,
Acct:00000644218000000,1707 TRADE WINDS DR,,,,1973,1973,,ONE STORY,1395,$50.13 ,1395,$50.13 ,14,GOOD,0.4,"$69,930 ","$61,450 ",13.7998,,,
Acct:00000644263000000,1708 TRADE WINDS DR,,,,1972,1972,,ONE STORY,1662,$46.53 ,1662,$46.53 ,14,AVERAGE,0.45,"$77,330 ","$67,810 ",14.0392,,,
Acct:00000644215000000,1711 TRADE WINDS DR,,,,1972,1972,"$7,290 ",ONE STORY,1296,$44.68 ,972,$59.58 ,14,GOOD,0.4,"$57,910 ","$52,160 ",11.0238,,,
Acct:00000644266000000,1712 TRADE WINDS DR,,,,1972,1972,"$11,580 ",ONE STORY,1662,$44.02 ,1263,$57.93 ,14,AVERAGE,0.45,"$73,160 ","$65,860 ",11.0841,,,
Acct:00000644212000000,1715 TRADE WINDS DR,,,,1973,1973,"$6,048 ",ONE STORY,1107,$54.41 ,1107,$54.41 ,14,AVERAGE,0.45,"$60,230 ","$53,980 ",11.5784,,,
Acct:00000644269000000,1716 TRADE WINDS DR,,,,1973,1973,,ONE STORY,1107,$52.85 ,1107,$52.85 ,14,AVERAGE,0.45,"$58,510 ","$51,640 ",13.3036,,,
Acct:00000644209000000,1721 TRADE WINDS DR,,,,1972,1972,"$9,431 ",ONE STORY,1766,$43.99 ,1263,$61.50 ,14,AVERAGE,0.45,"$77,680 ","$69,430 ",11.8825,,,
Acct:00000644272000000,1722 TRADE WINDS DR,,,,1972,1972,"$6,600 ",ONE STORY,1521,$46.82 ,1169,$60.92 ,14,AVERAGE,0.45,"$71,220 ","$63,490 ",12.1751,,,
Acct:00000646930000000,5709 TRIO LN,,,,1960,1960,,ONE STORY,1802,$46.51 ,1802,$46.51 ,14,GOOD,0.45,"$83,810 ","$73,370 ",14.2292,,,
Acct:00000646933000000,5711 TRIO LN,,,,1961,1961,,ONE STORY,1639,$36.50 ,1639,$36.50 ,14,FAIR,0.6,"$59,830 ","$52,780 ",13.3573,,,
Acct:00000647038000000,5714 TRIO LN,,,,1959,1959,,ONE STORY,1129,$49.11 ,1129,$49.11 ,14,AVERAGE,0.5,"$55,440 ","$49,010 ",13.1198,,,
Acct:00000647041000000,5718 TRIO LN,,,,1961,1961,,ONE STORY,1685,$46.66 ,1685,$46.66 ,14,GOOD,0.45,"$78,620 ","$68,910 ",14.0908,,,
Acct:00000647044000000,5722 TRIO LN,,,,1960,1960,,ONE STORY,1103,$48.45 ,1103,$48.45 ,14,AVERAGE,0.5,"$53,440 ","$47,290 ",13.0049,,,
Acct:00000647047000000,5726 TRIO LN,,,,1960,1960,$128 ,ONE STORY,1197,$47.49 ,1197,$47.49 ,14,AVERAGE,0.5,"$56,840 ","$50,230 ",13.1595,,,
Acct:00000646936000000,5727 TRIO LN,,,,1960,1960,,ONE STORY,1258,$47.20 ,1258,$47.20 ,14,AVERAGE,0.5,"$59,380 ","$52,390 ",13.3422,6/17/15,MARKET SALE,"$58,000 "
Acct:00000647050000000,5730 TRIO LN,,,,1960,1960,,ONE STORY,1132,$50.49 ,1132,$50.49 ,14,AVERAGE,0.5,"$57,150 ","$50,480 ",13.2132,,,
Acct:00000647053000000,5736 TRIO LN,,,,1960,1960,"$13,580 ",ONE STORY,1212,$55.40 ,1212,$55.40 ,14,AVERAGE,0.5,"$67,150 ","$64,730 ",3.7386,6/19/15,MARKET SALE,"$65,100 "
Acct:00000646939000000,5737 TRIO LN,,,,1959,1959,,ONE STORY,1145,$51.57 ,1145,$51.57 ,14,GOOD,0.45,"$59,050 ","$52,110 ",13.318,,,
Acct:00000647056000000,5742 TRIO LN,,,,1959,1959,,ONE STORY,1214,$46.87 ,1214,$46.87 ,14,AVERAGE,0.5,"$56,900 ","$50,260 ",13.2113,,,
Acct:00000646942000000,5743 TRIO LN,,,,1958,1958,,ONE STORY,1360,$34.62 ,1360,$34.62 ,14,FAIR,0.6,"$47,080 ","$47,080 ",0,,,
Acct:00000646945000000,5747 TRIO LN,,,,1960,1960,,ONE STORY,1588,$33.35 ,1588,$33.35 ,14,FAIR,0.6,"$52,960 ","$46,880 ",12.9693,1/15/13,CASH SALE,"$28,500 "
Acct:00000647059000000,5750 TRIO LN,,,,1960,1960,,ONE STORY,1175,$48.08 ,1175,$48.08 ,14,AVERAGE,0.5,"$56,490 ","$49,910 ",13.1837,,,
Acct:00000646948000000,5751 TRIO LN,,,,1959,1959,,ONE STORY,1801,$35.13 ,1801,$35.13 ,14,FAIR,0.6,"$63,270 ","$55,730 ",13.5295,,,
Acct:00000646951000000,5755 TRIO LN,,,,1959,1959,,ONE STORY,1448,$45.48 ,1448,$45.48 ,14,GOOD,0.45,"$65,860 ","$57,950 ",13.6497,,,
Acct:00000646954000000,5803 TRIO LN,,,,1959,1959,"$6,325 ",ONE STORY,1102,$54.46 ,1102,$54.46 ,14,GOOD,0.45,"$60,020 ","$53,840 ",11.4785,,,
Acct:00000647062000000,5808 TRIO LN,,,,1960,1960,,ONE STORY,1088,$53.80 ,1088,$53.80 ,14,GOOD,0.45,"$58,530 ","$51,670 ",13.2766,,,
Acct:00000646957000000,5809 TRIO LN,,,,1959,1959,"$4,840 ",ONE STORY,1541,$43.98 ,1299,$52.18 ,14,GOOD,0.45,"$67,780 ","$60,290 ",12.4233,,,
Acct:00000646960000000,5815 TRIO LN,,,,1958,1958,,ONE STORY,1190,$51.29 ,1190,$51.29 ,14,GOOD,0.45,"$61,040 ","$53,810 ",13.4362,,,
Acct:00000646963000000,5821 TRIO LN,,,,1959,1959,,ONE STORY,1190,$47.39 ,1190,$47.39 ,14,AVERAGE,0.5,"$56,400 ","$49,830 ",13.1848,,,
Acct:00000646966000000,5829 TRIO LN,,,,1959,1959,,ONE STORY,1217,$51.06 ,1217,$51.06 ,14,GOOD,0.45,"$62,140 ","$54,760 ",13.477,,,
Acct:00000647269000000,1629 WAGON WHEELS TRL,,,,1970,1970,,ONE STORY,1584,$46.68 ,1584,$46.68 ,14,AVERAGE,0.45,"$73,940 ","$64,750 ",14.1931,,,
Acct:00000647272000000,1635 WAGON WHEELS TRL,,,,1970,1970,,ONE STORY,1469,$53.00 ,1469,$53.00 ,14,GOOD,0.4,"$77,860 ","$68,260 ",14.0639,,,
Acct:00000646924000000,1640 WAGON WHEELS TRL,,,,1959,1959,,ONE STORY,1376,$45.88 ,1376,$45.88 ,14,AVERAGE,0.5,"$63,130 ","$55,620 ",13.5023,,,
Acct:00000647275000000,1641 WAGON WHEELS TRL,,,,1973,1973,,ONE STORY,1555,$48.78 ,1555,$48.78 ,14,AVERAGE,0.45,"$75,850 ","$66,530 ",14.0087,,,
Acct:00000646897000000,1646 WAGON WHEELS TRL,,,,1958,1958,"$3,240 ",ONE STORY,1743,$35.48 ,1743,$35.48 ,14,FAIR,0.6,"$61,840 ","$54,960 ",12.5182,,,
Acct:00000647278000000,1647 WAGON WHEELS TRL,,,,1970,1970,,ONE STORY,1252,$58.00 ,1252,$58.00 ,14,GOOD,0.4,"$72,610 ","$63,750 ",13.898,,,
Acct:00000646927000000,1652 WAGON WHEELS TRL,,,,1959,1959,,ONE STORY,1175,$48.68 ,1175,$48.68 ,14,GOOD,0.45,"$57,200 ","$54,080 ",5.7692,,,
Acct:00000647281000000,1653 WAGON WHEELS TRL,,,,1970,1970,,ONE STORY,1223,$56.66 ,1223,$56.66 ,14,GOOD,0.4,"$69,300 ","$60,910 ",13.7744,,,
Acct:00000647284000000,1659 WAGON WHEELS TRL,,,,1970,1970,,ONE STORY,1130,$54.75 ,1130,$54.75 ,14,GOOD,0.4,"$61,870 ","$54,530 ",13.4605,,,
Acct:00000647287000000,1665 WAGON WHEELS TRL,,,,1971,1971,,ONE STORY,1158,$55.06 ,1158,$55.06 ,14,GOOD,0.4,"$63,760 ","$56,150 ",13.553,,,
Acct:00000647035000000,1668 WAGON WHEELS TRL,,,,1960,1960,,ONE STORY,1088,$48.89 ,1088,$48.89 ,14,AVERAGE,0.5,"$53,190 ","$47,080 ",12.9779,,,
Acct:00000647290000000,1671 WAGON WHEELS TRL,,,,1971,1971,,ONE STORY,1252,$52.57 ,1252,$52.57 ,14,AVERAGE,0.45,"$65,820 ","$57,920 ",13.6395,,,
Acct:00000647032000000,1674 WAGON WHEELS TRL,,,,1960,1960,,ONE STORY,1061,$50.47 ,1061,$50.47 ,14,AVERAGE,0.5,"$53,550 ","$47,390 ",12.9985,,,
Acct:00000647293000000,1675 WAGON WHEELS TRL,,,,1971,1971,,ONE STORY,1223,$52.62 ,1223,$52.62 ,14,AVERAGE,0.45,"$64,360 ","$56,660 ",13.5898,,,
